,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Subsample A Weights,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URX1NP,1-Aminonaphthalene urine (pg/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URD1NPLC,1-Aminonaphthalene urine Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URX2NP,2-Aminonaphthalene urine (pg/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URD2NPLC,2-Aminonaphthalene urine Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URX4BP,4-Aminobiphenyl urine (pg/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URD4BPLC,4-Aminobiphenyl urine Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URXANS,o-Anisidine urine (pg/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URDANSLC,o-Anisidine urine Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URXDMN,26-Dimethylaniline urine (pg/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URDDMNLC,26-Dimethylaniline urine Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URXOTD,o-Toluidine urine (pg/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URDOTDLC,o-Toluidine urine Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
