,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTTFA2YR,Trans Fatty Acid Subsample 2 Year Weight,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXHDT,Trans 9-Hexadecenoic acid concentrt (umol/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDHDTLC,trans 9-Hexadecenoic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXOD1,trans-11-Octadecenoic acid (umol/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBDOD1LC,trans 11-Octadecenoic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXOD9,trans-9-Octadecenoic acid (umol/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDOD9LC,trans 9-Octadecenoic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXOTT,Transtrans-912-Octadecadienoic acid (umol/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDOTTLC,transtrans-912-Octadecadienoic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
