,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,KIQ110,,,,,,,,,,,,
2,KIQ115,,,,,,,,,,,,
3,KIQ185,,,,,,,,,,,,
4,KIQ190,,,,,,,,,,,,
5,KIQ195,,,,,,,,,,,,
6,KIQ201,,,,,,,,,,,,
7,KIQ221,,,,,,,,,,,,
8,KIQ241,,,,,,,,,,,,
9,KIQ281,,,,,,,,,,,,
10,KIQ301,,,,,,,,,,,,
11,KIQ311,,,,,,,,,,,,
12,LBXP1,,,,,,,,,,,,
13,LBXP2,,,,,,,,,,,,
14,LBDP3,,,,,,,,,,,,
