,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number,Both males and females 12 YEARS - 150 YEARS,nan,,
1,WTSAF2YR,12937.987305 To 395978.46579,Range Of Values,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
2,WTSAF2YR,0,No Lab Result,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
3,WTSAF2YR,.,Missing,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
4,LBXGLU,51 To 421,Range Of Values,Fasting Glucose (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
5,LBXGLU,.,Missing,Fasting Glucose (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
6,LBDGLUSI,2.831 To 23.37,Range Of Values,Fasting Glucose (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
7,LBDGLUSI,.,Missing,Fasting Glucose (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
8,PHAFSTHR,0 To 34,Range Of Values,Total length of food fast hours,Both males and females 12 YEARS - 150 YEARS,nan,,
9,PHAFSTHR,.,Missing,Total length of food fast hours,Both males and females 12 YEARS - 150 YEARS,nan,,
10,PHAFSTMN,0 To 59,Range Of Values,Total length of food fast minutes,Both males and females 12 YEARS - 150 YEARS,nan,,
11,PHAFSTMN,.,Missing,Total length of food fast minutes,Both males and females 12 YEARS - 150 YEARS,nan,,
