,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,nan,,
1,WTSA2YR,0 To 412940.77909,Range Of Values,Two-year MEC weights of subsample A,Both males and females 12 YEARS - 150 YEARS,nan,,
2,WTSA2YR,.,Missing,Two-year MEC weights of subsample A,Both males and females 12 YEARS - 150 YEARS,nan,,
3,LBXPFOA,0.07 To 40,Range Of Values,Perfluorooctanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
4,LBXPFOA,.,Missing,Perfluorooctanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
5,LBDPFOAL,0,At Or Above The Detection Limit,Perfluorooctanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
6,LBDPFOAL,1,Below Lower Detection Limit,Perfluorooctanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
7,LBDPFOAL,.,Missing,Perfluorooctanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
8,LBXPFOS,0.14 To 175,Range Of Values,Perfluorooctane sulfonic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
9,LBXPFOS,.,Missing,Perfluorooctane sulfonic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
10,LBDPFOSL,0,At Or Above The Detection Limit,Perfluorooctane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
11,LBDPFOSL,1,Below Lower Detection Limit,Perfluorooctane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
12,LBDPFOSL,.,Missing,Perfluorooctane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
13,LBXPFHS,0.07 To 42.7,Range Of Values,Perfluorohexane sulfonic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
14,LBXPFHS,.,Missing,Perfluorohexane sulfonic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
15,LBDPFHSL,0,At Or Above The Detection Limit,Perfluorohexane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
16,LBDPFHSL,1,Below Lower Detection Limit,Perfluorohexane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
17,LBDPFHSL,.,Missing,Perfluorohexane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
18,LBXEPAH,0.14 To 7.1,Range Of Values,2-(N-ethyl-perfluorooctane sulfonamido) acetic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
19,LBXEPAH,.,Missing,2-(N-ethyl-perfluorooctane sulfonamido) acetic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
20,LBDEPAHL,0,At Or Above The Detection Limit,2-(N-ethyl-perfluorooctane sulfonamido) acetic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
21,LBDEPAHL,1,Below Lower Detection Limit,2-(N-ethyl-perfluorooctane sulfonamido) acetic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
22,LBDEPAHL,.,Missing,2-(N-ethyl-perfluorooctane sulfonamido) acetic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
23,LBXMPAH,0.12 To 11.9,Range Of Values,2-(N-methyl-perfluorooctane sulfonamido) acetic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
24,LBXMPAH,.,Missing,2-(N-methyl-perfluorooctane sulfonamido) acetic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
25,LBDMPAHL,0,At Or Above The Detection Limit,2-(N-methyl-perfluorooctane sulfonamido) acetic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
26,LBDMPAHL,1,Below Lower Detection Limit,2-(N-methyl-perfluorooctane sulfonamido) acetic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
27,LBDMPAHL,.,Missing,2-(N-methyl-perfluorooctane sulfonamido) acetic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
28,LBXPFDE,0.14 To 15.1,Range Of Values,Perfluorodecanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
29,LBXPFDE,.,Missing,Perfluorodecanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
30,LBDPFDEL,0,At Or Above The Detection Limit,Perfluorodecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
31,LBDPFDEL,1,Below Lower Detection Limit,Perfluorodecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
32,LBDPFDEL,.,Missing,Perfluorodecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
33,LBXPFBS,0.07 To 7,Range Of Values,Perfluorobutane sulfonic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
34,LBXPFBS,.,Missing,Perfluorobutane sulfonic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
35,LBDPFBSL,0,At Or Above The Detection Limit,Perfluorobutane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
36,LBDPFBSL,1,Below Lower Detection Limit,Perfluorobutane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
37,LBDPFBSL,.,Missing,Perfluorobutane sulfonic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
38,LBXPFHP,0.28 To 8.7,Range Of Values,Perfluoroheptanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
39,LBXPFHP,.,Missing,Perfluoroheptanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
40,LBDPFHPL,0,At Or Above The Detection Limit,Perfluoroheptanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
41,LBDPFHPL,1,Below Lower Detection Limit,Perfluoroheptanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
42,LBDPFHPL,.,Missing,Perfluoroheptanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
43,LBXPFNA,0.07 To 15.4,Range Of Values,Perfluorononanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
44,LBXPFNA,.,Missing,Perfluorononanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
45,LBDPFNAL,0,At Or Above The Detection Limit,Perfluorononanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
46,LBDPFNAL,1,Below Lower Detection Limit,Perfluorononanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
47,LBDPFNAL,.,Missing,Perfluorononanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
48,LBXPFSA,0.07 To 5,Range Of Values,Perfluorooctane sulfonamide,Both males and females 12 YEARS - 150 YEARS,nan,,
49,LBXPFSA,.,Missing,Perfluorooctane sulfonamide,Both males and females 12 YEARS - 150 YEARS,nan,,
50,LBDPFSAL,0,At Or Above The Detection Limit,Perfluorooctane sulfonamide comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
51,LBDPFSAL,1,Below Lower Detection Limit,Perfluorooctane sulfonamide comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
52,LBDPFSAL,.,Missing,Perfluorooctane sulfonamide comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
53,LBXPFUA,0.14 To 13.6,Range Of Values,Perfluoroundecanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
54,LBXPFUA,.,Missing,Perfluoroundecanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
55,LBDPFUAL,0,At Or Above The Detection Limit,Perfluoroundecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
56,LBDPFUAL,1,Below Lower Detection Limit,Perfluoroundecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
57,LBDPFUAL,.,Missing,Perfluoroundecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
58,LBXPFDO,0.14 To 3,Range Of Values,Perfluorododecanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
59,LBXPFDO,.,Missing,Perfluorododecanoic acid,Both males and females 12 YEARS - 150 YEARS,nan,,
60,LBDPFDOL,0,At Or Above The Detection Limit,Perfluorododecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
61,LBDPFDOL,1,Below Lower Detection Limit,Perfluorododecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
62,LBDPFDOL,.,Missing,Perfluorododecanoic acid comment code,Both males and females 12 YEARS - 150 YEARS,nan,,
