,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SEPAHLC,Surplus sera EPAH comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SEPAH,Surplus sera 2-(N-ethyl-perfluorooctane sulfonamido) acetate (EPAH) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SMPAHLC,Surplus sera MPAH comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SMPAH,Surplus sera 2-(N-methyl-perfluorooctane sulfonamido) acetate (MPAH) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SPFDELC,Surplus sera PFDE comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SPFDE,Surplus sera perfluorodecanoate (PFDE) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SPFDOLC,Surplus sera PFDO comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SPFDO,Surplus sera perfluorododecanoate (PFDO) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SPFHPLC,Surplus sera PFHP comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SPFHP,Surplus sera perfluoroheptanoate (PFHP) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SPFHSLC,Surplus sera PFHS comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SPFHS,Surplus sera perfluorohexane sulfonate (PFHS) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SPFNALC,Surplus sera PFNA comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SPFNA,Surplus sera perfluorononanoate (PFNA) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SPFOALC,Surplus sera PFOA comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SPFOA,Surplus sera perfluorooctanoate (PFOA) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SPFOSLC,Surplus sera PFOS comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SPFOS,Surplus sera perfluorooctane sulfonate (PFOS) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SPFSALC,Surplus sera PFSA comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
20,SPFSA,Surplus sera perfluorooctane sulfonamide (PFSA) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
21,SPFUALC,Surplus sera PFUA comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
22,SPFUA,Surplus sera perfluoroundecanoate (PFUA) result (ng/ml),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
