,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SSFHA,Pertussis Filamentous hemagglutinin antibody IU/mL,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSFHAL,Pertussis Filamentous hemag ab comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSFIM,Pertussis Fimbriae antibody IU/mL,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSFIML,Pertussis Fimbriae antibody comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSPT,Pertussis toxin antibody IU/mL,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSPTL,Pertussis toxin antibody comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSPRN,Pertactin antibody IU/mL,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSPRNL,Pertactin antibody comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSTT,Tetanus toxin antibody IU/mL,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSTTL,Tetanus toxin antibody comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,WTSSPT,Adjusted examination weight,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
