,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSSCB2Y,1250.055251 To 297328.56282,Range Of Values,,
2,WTSSCB2Y,0,No Lab Specimen,,
3,WTSSCB2Y,.,Missing,,
4,WTSSCB4Y,773.99041 To 120568.91688,Range Of Values,,
5,WTSSCB4Y,0,No Lab Specimen,,
6,WTSSCB4Y,.,Missing,,
7,SSB2M,0.509 To 23,Range Of Values,,
8,SSB2M,.,Missing,,
9,SSB2ML,0,Within The Detection Limits,,
10,SSB2ML,1,Below Lower Detection Limit,,
11,SSB2ML,2,Above Upper Detection Limit,,
12,SSB2ML,.,Missing,,
13,SSCYST,0.163 To 8,Range Of Values,,
14,SSCYST,.,Missing,,
15,SSCYSTL,0,Within The Detection Limits,,
16,SSCYSTL,1,Below Lower Detection Limit,,
17,SSCYSTL,2,Above Upper Detection Limit,,
18,SSCYSTL,.,Missing,,
19,SSGALB,0.039 To 6.452,Range Of Values,,
20,SSGALB,.,Missing,,
21,SSGALBL,0,Within The Detection Limits,,
22,SSGALBL,1,Below Lower Detection Limit,,
23,SSGALBL,2,Above Upper Detection Limit,,
24,SSGALBL,.,Missing,,
25,SSALB,0.059 To 7.583,Range Of Values,,
26,SSALB,.,Missing,,
27,SSALBL,0,Within The Detection Limits,,
28,SSALBL,1,Below Lower Detection Limit,,
29,SSALBL,2,Above Upper Detection Limit,,
30,SSALBL,.,Missing,,
31,SSGALBP,3.537 To 1068.912,Range Of Values,,
32,SSGALBP,.,Missing,,
33,SSPRIS,0,Non-Pristine,,
34,SSPRIS,1,Pristine,,
35,SSPRIS,.,Missing,,
