,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSC2YR,Environmental C Weights,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXAAZ,Atrazine result (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URDAAZLC,Atrazine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URXATZ,Atrazine mercapturate (ug/L) result,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URDATZLC,Atrazine mercapturate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URXDCZ,Diaminochloroatrazine result (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URDDCZLC,Diaminochloroatrazine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URXDTZ,Desethyl atrazine result (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URDDTZLC,Desethyl atrazine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URXSIS,Desisopropyl atrazine result (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URDSISLC,Desisopropyl atrazine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URXSISM,Desisopropyl atrazine mercapturate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URDSIMLC,SISM comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URXUCR,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
