,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,SSGI1C1,0 To 100000,Range Of Values,,
2,SSGI1C1,.,Missing,,
3,SSGI1C2,0 To 100000,Range Of Values,,
4,SSGI1C2,.,Missing,,
5,SSGI1CM,0 To 100000,Range Of Values,,
6,SSGI1CM,.,Missing,,
7,SSGI1OD1,0 To 3.5,Range Of Values,,
8,SSGI1OD1,.,Missing,,
9,SSGI1OD2,0 To 3.5,Range Of Values,,
10,SSGI1OD2,.,Missing,,
11,SSGI1ODM,0 To 3.5,Range Of Values,,
12,SSGI1ODM,.,Missing,,
13,SSGI4C1,0 To 100000,Range Of Values,,
14,SSGI4C1,.,Missing,,
15,SSGI4C2,0 To 100000,Range Of Values,,
16,SSGI4C2,.,Missing,,
17,SSGI4CM,0 To 100000,Range Of Values,,
18,SSGI4CM,.,Missing,,
19,SSGI4OD1,0 To 3.5,Range Of Values,,
20,SSGI4OD1,.,Missing,,
21,SSGI4OD2,0 To 3.5,Range Of Values,,
22,SSGI4OD2,.,Missing,,
23,SSGI4ODM,0 To 3.5,Range Of Values,,
24,SSGI4ODM,.,Missing,,
25,SSGII3C1,0 To 100000,Range Of Values,,
26,SSGII3C1,.,Missing,,
27,SSGII3C2,0 To 100000,Range Of Values,,
28,SSGII3C2,.,Missing,,
29,SSGII3CM,0 To 100000,Range Of Values,,
30,SSGII3CM,.,Missing,,
31,SSGII3O1,0 To 3.5,Range Of Values,,
32,SSGII3O1,.,Missing,,
33,SSGII3O2,0 To 3.5,Range Of Values,,
34,SSGII3O2,.,Missing,,
35,SSGII3OM,0 To 3.5,Range Of Values,,
36,SSGII3OM,.,Missing,,
37,SSII4FC1,0 To 100000,Range Of Values,,
38,SSII4FC1,.,Missing,,
39,SSII4FC2,0 To 100000,Range Of Values,,
40,SSII4FC2,.,Missing,,
41,SSII4FCM,0 To 100000,Range Of Values,,
42,SSII4FCM,.,Missing,,
43,SSII4FO1,0 To 3.5,Range Of Values,,
44,SSII4FO1,.,Missing,,
45,SSII4FO2,0 To 3.5,Range Of Values,,
46,SSII4FO2,.,Missing,,
47,SSII4FOM,0 To 3.5,Range Of Values,,
48,SSII4FOM,.,Missing,,
49,SSII4UC1,0 To 100000,Range Of Values,,
50,SSII4UC1,.,Missing,,
51,SSII4UC2,0 To 100000,Range Of Values,,
52,SSII4UC2,.,Missing,,
53,SSII4UCM,0 To 100000,Range Of Values,,
54,SSII4UCM,.,Missing,,
55,SSII4UO1,0 To 3.5,Range Of Values,,
56,SSII4UO1,.,Missing,,
57,SSII4UO2,0 To 3.5,Range Of Values,,
58,SSII4UO2,.,Missing,,
59,SSII4UOM,0 To 3.5,Range Of Values,,
60,SSII4UOM,.,Missing,,
61,SSII4NC1,0 To 100000,Range Of Values,,
62,SSII4NC1,.,Missing,,
63,SSII4NC2,0 To 100000,Range Of Values,,
64,SSII4NC2,.,Missing,,
65,SSII4NCM,0 To 100000,Range Of Values,,
66,SSII4NCM,.,Missing,,
67,SSII4NO1,0 To 3.5,Range Of Values,,
68,SSII4NO1,.,Missing,,
69,SSII4NO2,0 To 3.5,Range Of Values,,
70,SSII4NO2,.,Missing,,
71,SSII4NOM,0 To 3.5,Range Of Values,,
72,SSII4NOM,.,Missing,,
73,SSGIV1C1,0 To 100000,Range Of Values,,
74,SSGIV1C1,.,Missing,,
75,SSGIV1C2,0 To 100000,Range Of Values,,
76,SSGIV1C2,.,Missing,,
77,SSGIV1CM,0 To 100000,Range Of Values,,
78,SSGIV1CM,.,Missing,,
79,SSGIV1O1,0 To 3.5,Range Of Values,,
80,SSGIV1O1,.,Missing,,
81,SSGIV1O2,0 To 3.5,Range Of Values,,
82,SSGIV1O2,.,Missing,,
83,SSGIV1OM,0 To 3.5,Range Of Values,,
84,SSGIV1OM,.,Missing,,
