,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,nan,,
1,WTSTH2YR,0 To 663502.47832,Range Of Values,Thyroid hormones Subsample 2 yr Mec Wgt,Both males and females 12 YEARS - 150 YEARS,nan,,
2,WTSTH2YR,.,Missing,Thyroid hormones Subsample 2 yr Mec Wgt,Both males and females 12 YEARS - 150 YEARS,nan,,
3,WTSTH4YR,0 To 345844.28659,Range Of Values,Thyroid hormones Subsample 4 yr Mec Wgt,Both males and females 12 YEARS - 150 YEARS,nan,,
4,WTSTH4YR,.,Missing,Thyroid hormones Subsample 4 yr Mec Wgt,Both males and females 12 YEARS - 150 YEARS,nan,,
5,LBXT4,0.4 To 27,Range Of Values,Thyroxine (T4) (ug/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
6,LBXT4,.,Missing,Thyroxine (T4) (ug/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
7,LBDT4SI,5.1 To 347.5,Range Of Values,Thyroxine (T4) (nmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
8,LBDT4SI,.,Missing,Thyroxine (T4) (nmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
9,LBXTSH,0.04 To 326.4,Range Of Values,Thyroid stimulating hormone (TSH) (uIU/mL),Both males and females 12 YEARS - 150 YEARS,nan,,
10,LBXTSH,.,Missing,Thyroid stimulating hormone (TSH) (uIU/mL),Both males and females 12 YEARS - 150 YEARS,nan,,
