,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,nan,,
1,WTSAF2YR,0 To 337218.92,Range Of Values,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
2,WTSAF2YR,.,Missing,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
3,LBXGLU,36 To 375,Range Of Values,Fasting Glucose (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
4,LBXGLU,.,Missing,Fasting Glucose (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
5,LBDGLUSI,1.998 To 20.816,Range Of Values,Fasting Glucose (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
6,LBDGLUSI,.,Missing,Fasting Glucose (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
7,LBXIN,0.88 To 320.22,Range Of Values,Insulin (uU/mL),Both males and females 12 YEARS - 150 YEARS,nan,,
8,LBXIN,.,Missing,Insulin (uU/mL),Both males and females 12 YEARS - 150 YEARS,nan,,
9,LBDINSI,5.28 To 1921.32,Range Of Values,Insulin (pmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
10,LBDINSI,.,Missing,Insulin (pmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
11,PHAFSTHR,0 To 39,Range Of Values,Total length of food fast hours,Both males and females 12 YEARS - 150 YEARS,nan,,
12,PHAFSTHR,.,Missing,Total length of food fast hours,Both males and females 12 YEARS - 150 YEARS,nan,,
13,PHAFSTMN,0 To 59,Range Of Values,Total length of food fast minutes,Both males and females 12 YEARS - 150 YEARS,nan,,
14,PHAFSTMN,.,Missing,Total length of food fast minutes,Both males and females 12 YEARS - 150 YEARS,nan,,
