,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSC2YR,0 To 475173.70936,Range Of Values,,
2,WTSC2YR,.,Missing,,
3,URXBSM,0.0354 To 0.0354,Range Of Values,,
4,URXBSM,.,Missing,,
5,URDBSMLC,0,At Or Above The Detection Limit,,
6,URDBSMLC,1,Below Lower Detection Limit,,
7,URDBSMLC,.,Missing,,
8,URXCHS,0.0354 To 0.0354,Range Of Values,,
9,URXCHS,.,Missing,,
10,URDCHSLC,0,At Or Above The Detection Limit,,
11,URDCHSLC,1,Below Lower Detection Limit,,
12,URDCHSLC,.,Missing,,
13,URXEMM,0.0707 To 0.33,Range Of Values,,
14,URXEMM,.,Missing,,
15,URDEMMLC,0,At Or Above The Detection Limit,,
16,URDEMMLC,1,Below Lower Detection Limit,,
17,URDEMMLC,.,Missing,,
18,URXFRM,0.0424 To 0.0424,Range Of Values,,
19,URXFRM,.,Missing,,
20,URDFRMLC,0,At Or Above The Detection Limit,,
21,URDFRMLC,1,Below Lower Detection Limit,,
22,URDFRMLC,.,Missing,,
23,URXHLS,0.0495 To 0.0495,Range Of Values,,
24,URXHLS,.,Missing,,
25,URDHLSLC,0,At Or Above The Detection Limit,,
26,URDHLSLC,1,Below Lower Detection Limit,,
27,URDHLSLC,.,Missing,,
28,URXMSM,0.0354 To 0.0354,Range Of Values,,
29,URXMSM,.,Missing,,
30,URDMSMLC,0,At Or Above The Detection Limit,,
31,URDMSMLC,1,Below Lower Detection Limit,,
32,URDMSMLC,.,Missing,,
33,URXMTM,0.0354 To 0.0354,Range Of Values,,
34,URXMTM,.,Missing,,
35,URDMTMLC,0,At Or Above The Detection Limit,,
36,URDMTMLC,1,Below Lower Detection Limit,,
37,URDMTMLC,.,Missing,,
38,URXNOS,0.0707 To 0.0707,Range Of Values,,
39,URXNOS,.,Missing,,
40,URDNOSLC,0,At Or Above The Detection Limit,,
41,URDNOSLC,1,Below Lower Detection Limit,,
42,URDNOSLC,.,Missing,,
43,URXOXS,0.0424 To 0.0424,Range Of Values,,
44,URXOXS,.,Missing,,
45,URDOXSLC,0,At Or Above The Detection Limit,,
46,URDOXSLC,1,Below Lower Detection Limit,,
47,URDOXSLC,.,Missing,,
48,URXPIM,0.0424 To 0.0424,Range Of Values,,
49,URXPIM,.,Missing,,
50,URDPIMLC,0,At Or Above The Detection Limit,,
51,URDPIMLC,1,Below Lower Detection Limit,,
52,URDPIMLC,.,Missing,,
53,URXPRO,0.0354 To 0.0354,Range Of Values,,
54,URXPRO,.,Missing,,
55,URDPROLC,0,At Or Above The Detection Limit,,
56,URDPROLC,1,Below Lower Detection Limit,,
57,URDPROLC,.,Missing,,
58,URXRIM,0.0424 To 0.0424,Range Of Values,,
59,URXRIM,.,Missing,,
60,URDRIMLC,0,At Or Above The Detection Limit,,
61,URDRIMLC,1,Below Lower Detection Limit,,
62,URDRIMLC,.,Missing,,
63,URXSMM,0.0354 To 0.0354,Range Of Values,,
64,URXSMM,.,Missing,,
65,URDSMMLC,0,At Or Above The Detection Limit,,
66,URDSMMLC,1,Below Lower Detection Limit,,
67,URDSMMLC,.,Missing,,
68,URXSSF,0.0354,0.0354,,
69,URXSSF,.,Missing,,
70,URDSSFLC,0,At Or Above The Detection Limit,,
71,URDSSFLC,1,Below Lower Detection Limit,,
72,URDSSFLC,.,Missing,,
73,URXTHF,0.0566 To 0.0566,Range Of Values,,
74,URXTHF,.,Missing,,
75,URDTHFLC,0,At Or Above The Detection Limit,,
76,URDTHFLC,1,Below Lower Detection Limit,,
77,URDTHFLC,.,Missing,,
78,URXTRA,0.0495 To 0.0495,Range Of Values,,
79,URXTRA,.,Missing,,
80,URDTRALC,0,At Or Above The Detection Limit,,
81,URDTRALC,1,Below Lower Detection Limit,,
82,URDTRALC,.,Missing,,
83,URXTRN,0.0354 To 0.0354,Range Of Values,,
84,URXTRN,.,Missing,,
85,URDTRNLC,0,At Or Above The Detection Limit,,
86,URDTRNLC,1,Below Lower Detection Limit,,
87,URDTRNLC,.,Missing,,
88,URXUCR,7 To 678,Range Of Values,,
89,URXUCR,.,Missing,,
