,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,LBXIHG,Inorganic mercury blood (ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBDIHGSI,Mercury inorganic (umol/L ),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDIHGLC,Mercury inorganic comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXBGE,Mercury ethyl (ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBDBGELC,Mercury ethyl comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXBGM,Mercury methyl (ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDBGMLC,Mercury methyl comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
