,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXFER,2 To 1090,Range Of Values,,
2,LBXFER,.,Missing,,
3,LBDFERSI,2 To 1090,Range Of Values,,
4,LBDFERSI,.,Missing,,
