,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number,Both males and females 18 YEARS - 59 YEARS,nan,,
1,LBXHIVC,1,Hiv-1/2 Reactive,HIV-1 2 Combo Test,Both males and females 18 YEARS - 59 YEARS,nan,,
2,LBXHIVC,2,Hiv-1/2 Non-Reactive,HIV-1 2 Combo Test,Both males and females 18 YEARS - 59 YEARS,nan,,
3,LBXHIVC,.,Missing,HIV-1 2 Combo Test,Both males and females 18 YEARS - 59 YEARS,nan,,
4,LBXHIV1,1,Reactive,HIV-1 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
5,LBXHIV1,2,Non-Reactive,HIV-1 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
6,LBXHIV1,3,Indeterminate,HIV-1 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
7,LBXHIV1,.,Missing,HIV-1 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
8,LBXHIV2,1,Reactive,HIV-2 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
9,LBXHIV2,2,Non-Reactive,HIV-2 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
10,LBXHIV2,3,Indeterminate,HIV-2 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
11,LBXHIV2,.,Missing,HIV-2 antibody,Both males and females 18 YEARS - 59 YEARS,nan,,
12,LBXHNAT,1,Reactive For Hiv-1,HIV Confirmatory Test,Both males and females 18 YEARS - 59 YEARS,nan,,
13,LBXHNAT,2,Non-Reactive For Hiv-1,HIV Confirmatory Test,Both males and females 18 YEARS - 59 YEARS,nan,,
14,LBXHNAT,.,Missing,HIV Confirmatory Test,Both males and females 18 YEARS - 59 YEARS,nan,,
