,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Subsample A weights,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXUCR,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URX1DC,N-acetyl-S-(12-dichlorovinyl)-L-cysteine (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URD1DCLC,N-acetyl-S-(12-dichlorovinyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URX2DC,N-acetyl-S-(22-dichlorovinyl)-L-cysteine (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URD2DCLC,N-acetyl-S-(22-dichlorovinyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URX2MH,2-methylhippuric acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URD2MHLC,2-methylhippuric acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URX34M,3-methylhippuric acid & 4-methylhippuric acid(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URD34MLC,3-methylhippuric acid & 4-methylhippuric acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URXAAM,N-acetyl-S-(2-carbamoylethyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URDAAMLC,N-acetyl-S-(2-carbamoylethyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URXAMC,N-acetyl-S-(N-methylcarbamoyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URDAMCLC,N-acetyl-S-(N-methylcarbamoyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URXATC,2-aminothiazoline-4-carboxylic acid(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URDATCLC,2-amnothiazolne-4-carbxylic acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,URXBMA,N-acetyl-S-(benzyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
18,URDBMALC,N-acetyl-S-(benzyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
19,URXBPM,N-acetyl-S-(n-propyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
20,URDBPMLC,N-acetyl-S-(n-propyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
21,URXCEM,N-acetyl-S- (2-carboxyethyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
22,URDCEMLC,N-acetyl-S- (2-carboxyethyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
23,URXCYM,N-acetyl-S-(2-cyanoethyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
24,URDCYMLC,N-acetyl-S-(2-cyanoethyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
25,URXDHB,N-acetyl-S- (34-dihidroxybutyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
26,URDDHBLC,N-acetyl-S- (34-dihidroxybutyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
27,URXDPM,N-acetyl-S-(dimethylphenyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
28,URDDPMLC,N-acetyl-S-(dimethylphenyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
29,URXGAM,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
30,URDGAMLC,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
31,URXHEM,N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
32,URDHEMLC,N-acetyl-S-(2-hydroxyethyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
33,URXHP2,N-acetyl-S- (2-hydroxypropyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
34,URDHP2LC,N-acetyl-S- (2-hydroxypropyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
35,URXHPM,N-acetyl-S- (3-hydroxypropyl)-L-cysteine(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
36,URDHPMLC,N-acetyl-S- (3-hydroxypropyl)-L-cysteine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
37,URXMAD,Mandelic acid(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
38,URDMADLC,Mandelic acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
