,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,nan,,
1,LBXIRN,3 To 357,Range Of Values,Iron frozen (ug/dL),Both males and females 1 YEARS - 150 YEARS,nan,,
2,LBXIRN,.,Missing,Iron frozen (ug/dL),Both males and females 1 YEARS - 150 YEARS,nan,,
3,LBDIRNSI,0.54 To 63.90,Range Of Values,Iron frozen (umol/L),Both males and females 1 YEARS - 150 YEARS,nan,,
4,LBDIRNSI,.,Missing,Iron frozen (umol/L),Both males and females 1 YEARS - 150 YEARS,nan,,
5,LBDTIB,33 To 765,Range Of Values,Total iron binding capacity (ug/dL),Both males and females 1 YEARS - 150 YEARS,nan,,
6,LBDTIB,.,Missing,Total iron binding capacity (ug/dL),Both males and females 1 YEARS - 150 YEARS,nan,,
7,LBDTIBSI,5.91 To 136.94,Range Of Values,Total iron binding capacity (umol/L),Both males and females 1 YEARS - 150 YEARS,nan,,
8,LBDTIBSI,.,Missing,Total iron binding capacity (umol/L),Both males and females 1 YEARS - 150 YEARS,nan,,
9,LBDPCT,0.5 To 124.2,Range Of Values,Transferrin saturation (%),Both males and females 1 YEARS - 150 YEARS,nan,,
10,LBDPCT,.,Missing,Transferrin saturation (%),Both males and females 1 YEARS - 150 YEARS,nan,,
