,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,WTFSM,,,,,,,,,,,,
2,URXUCR,,,,,,,,,,,,
3,URX1DC,,,,,,,,,,,,
4,URD1DCLC,,,,,,,,,,,,
5,URX2DC,,,,,,,,,,,,
6,URD2DCLC,,,,,,,,,,,,
7,URX2MH,,,,,,,,,,,,
8,URD2MHLC,,,,,,,,,,,,
9,URX34M,,,,,,,,,,,,
10,URD34MLC,,,,,,,,,,,,
11,URXAAM,,,,,,,,,,,,
12,URDAAMLC,,,,,,,,,,,,
13,URXAMC,,,,,,,,,,,,
14,URDAMCLC,,,,,,,,,,,,
15,URXATC,,,,,,,,,,,,
16,URDATCLC,,,,,,,,,,,,
17,URXBMA,,,,,,,,,,,,
18,URDBMALC,,,,,,,,,,,,
19,URXBPM,,,,,,,,,,,,
20,URDBPMLC,,,,,,,,,,,,
21,URXCEM,,,,,,,,,,,,
22,URDCEMLC,,,,,,,,,,,,
23,URXCYM,,,,,,,,,,,,
24,URDCYMLC,,,,,,,,,,,,
25,URXDHB,,,,,,,,,,,,
26,URDDHBLC,,,,,,,,,,,,
27,URXDPM,,,,,,,,,,,,
28,URDDPMLC,,,,,,,,,,,,
29,URXGAM,,,,,,,,,,,,
30,URDGAMLC,,,,,,,,,,,,
31,URXHEM,,,,,,,,,,,,
32,URDHEMLC,,,,,,,,,,,,
33,URXHP2,,,,,,,,,,,,
34,URDHP2LC,,,,,,,,,,,,
35,URXHPM,,,,,,,,,,,,
36,URDHPMLC,,,,,,,,,,,,
37,URXMAD,,,,,,,,,,,,
38,URDMADLC,,,,,,,,,,,,
39,URXMB1,,,,,,,,,,,,
40,URDMB1LC,,,,,,,,,,,,
41,URXMB2,,,,,,,,,,,,
42,URDMB2LC,,,,,,,,,,,,
43,URXMB3,,,,,,,,,,,,
44,URDMB3LC,,,,,,,,,,,,
45,URXPHE,,,,,,,,,,,,
46,URDPHELC,,,,,,,,,,,,
47,URXPHG,,,,,,,,,,,,
48,URDPHGLC,,,,,,,,,,,,
49,URXPMA,,,,,,,,,,,,
50,URDPMALC,,,,,,,,,,,,
51,URXPMM,,,,,,,,,,,,
52,URDPMMLC,,,,,,,,,,,,
53,URXTCV,,,,,,,,,,,,
54,URDTCVLC,,,,,,,,,,,,
55,URXTTC,,,,,,,,,,,,
56,URDTTCLC,,,,,,,,,,,,
