,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,SSTESTO,,,,,,,,,,,,
2,SSSHBG,,,,,,,,,,,,
3,SSSE2,,,,,,,,,,,,
4,SS3adlG,,,,,,,,,,,,
