,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,WTSOG2YR,,,,,,,,,,,,
2,GTDSCMMN,,,,,,,,,,,,
3,GTDDR1MN,,,,,,,,,,,,
4,GTDBL2MN,,,,,,,,,,,,
5,GTDDR2MN,,,,,,,,,,,,
6,GTXDRANK,,,,,,,,,,,,
7,PHAFSTHR,,,,,,,,,,,,
8,PHAFSTMN,,,,,,,,,,,,
9,GTDCODE,,,,,,,,,,,,
10,LBXGLT,,,,,,,,,,,,
11,LBDGLTSI,,,,,,,,,,,,
