,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXALC,0.7 To 190.6,Range Of Values,,
2,LBXALC,0.49,Fill Value Of Limit Of Detection,,
3,LBXALC,.,Missing,,
4,LBDALCSI,0.013 To 3.551,Range Of Values,,
5,LBDALCSI,0.009,Fill Value Of Limit Of Detection,,
6,LBDALCSI,.,Missing,,
7,LBXBEC,0.8 To 242.3,Range Of Values,,
8,LBXBEC,0.57,Fill Value Of Limit Of Detection,,
9,LBXBEC,.,Missing,,
10,LBDBECSI,0.015 To 4.514,Range Of Values,,
11,LBDBECSI,0.011,Fill Value Of Limit Of Detection,,
12,LBDBECSI,.,Missing,,
13,LBXCBC,0.7 To 13.6,Range Of Values,,
14,LBXCBC,0.49,Fill Value Of Limit Of Detection,,
15,LBXCBC,.,Missing,,
16,LBDCBCSI,0.013 To 0.253,Range Of Values,,
17,LBDCBCSI,0.009,Fill Value Of Limit Of Detection,,
18,LBDCBCSI,.,Missing,,
19,LBXCRY,0.9 To 208.6,Range Of Values,,
20,LBXCRY,0.64,Fill Value Of Limit Of Detection,,
21,LBXCRY,.,Missing,,
22,LBDCRYSI,0.016 To 3.776,Range Of Values,,
23,LBDCRYSI,0.012,Fill Value Of Limit Of Detection,,
24,LBDCRYSI,.,Missing,,
25,LBXGTC,18 To 1977,Range Of Values,,
26,LBXGTC,8,Fill Value Of Limit Of Detection,,
27,LBXGTC,.,Missing,,
28,LBDGTCSI,0.432 To 47.488,Range Of Values,,
29,LBDGTCSI,0.192,Fill Value Of Limit Of Detection,,
30,LBDGTCSI,.,Missing,,
31,LBXLUZ,2.5 To 85,Range Of Values,,
32,LBXLUZ,1.7,Fill Value Of Limit Of Detection,,
33,LBXLUZ,.,Missing,,
34,LBDLUZSI,0.044 To 1.494,Range Of Values,,
35,LBDLUZSI,0.03,Fill Value Of Limit Of Detection,,
36,LBDLUZSI,.,Missing,,
37,LBXLYC,0.8 To 79.8,Range Of Values,,
38,LBXLYC,0.57,Fill Value Of Limit Of Detection,,
39,LBXLYC,.,Missing,,
40,LBDLYCSI,0.015 To 1.487,Range Of Values,,
41,LBDLYCSI,0.011,Fill Value Of Limit Of Detection,,
42,LBDLYCSI,.,Missing,,
43,LBXRPL,0.2 To 72.7,Range Of Values,,
44,LBXRPL,0.14,Fill Value Of Limit Of Detection,,
45,LBXRPL,.,Missing,,
46,LBDRPLSI,0.007 To 2.538,Range Of Values,,
47,LBDRPLSI,0.005,Fill Value Of Limit Of Detection,,
48,LBDRPLSI,.,Missing,,
49,LBXRST,0.5 To 29.8,Range Of Values,,
50,LBXRST,0.35,Fill Value Of Limit Of Detection,,
51,LBXRST,.,Missing,,
52,LBDRSTSI,0.017 To 1.04,Range Of Values,,
53,LBDRSTSI,0.012,Fill Value Of Limit Of Detection,,
54,LBDRSTSI,.,Missing,,
55,LBXVIA,1.4 To 182.1,Range Of Values,,
56,LBXVIA,.,Missing,,
57,LBDVIASI,0.049 To 6.357,Range Of Values,,
58,LBDVIASI,.,Missing,,
59,LBXVIE,75.3 To 13083.9,Range Of Values,,
60,LBXVIE,.,Missing,,
61,LBDVIESI,1.748 To 303.808,Range Of Values,,
62,LBDVIESI,.,Missing,,
