,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSB2YR,Two-year MEC weights of subsample B,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXMBP,Mono-n-butyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URDMBPLC,mono-n-butyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URXMCP,Mono-cyclohexyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URDMCPLC,mono-cyclohexyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URXMEP,Mono-ethyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URDMEPLC,mono-ethyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URDMHPLC,Mono-(2-ethyl)-hexyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URXMNP,Mono-isononyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URDMNPLC,Mono-isononyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URXMOP,Mono-n-octyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URDMOPLC,Mono-n-octyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URXMZP,Mono-benzyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URDMZPLC,Mono-benzyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URXMNM,Mono-n-methyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,URDMNMLC,Mono-n-methyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
18,URXMC1,Mono-(3-carboxypropyl) phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
19,URDMC1LC,Mono-(3-carboxypropyl) phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
20,URXMHH,Mono-(2-ethyl-5-hydroxyhexyl) phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
21,URDMHHLC,Mono-(2-ethyl-5-hydroxyhexyl) phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
22,URXMOH,Mono-(2-ethyl-5-oxohexl) phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
23,URDMOHLC,Mono-(2-ethyl-5-oxohexyl) phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
24,URXMIB,Mono-isobutyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
25,URDMIBLC,Mono-isobutyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
26,URXECP,mono-2-ethyl-5-carboxypentyl phthalate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
27,URDECPLC,mono-2-ethyl-5-carboxypentyl phthalate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
28,URXUCR,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
