,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXWBCSI,2.4 To 20.7,Range Of Values,,
2,LBXWBCSI,.,Missing,,
3,LBXLYPCT,4.5 To 78.8,Range Of Values,,
4,LBXLYPCT,.,Missing,,
5,LBXMOPCT,1 To 31.3,Range Of Values,,
6,LBXMOPCT,.,Missing,,
7,LBXNEPCT,5.3 To 91.3,Range Of Values,,
8,LBXNEPCT,.,Missing,,
9,LBXEOPCT,0.1 To 57.2,Range Of Values,,
10,LBXEOPCT,.,Missing,,
11,LBXBAPCT,0 To 35.4,Range Of Values,,
12,LBXBAPCT,.,Missing,,
13,LBDLYMNO,0.3 To 16.1,Range Of Values,,
14,LBDLYMNO,.,Missing,,
15,LBDMONO,0.1 To 2.2,Range Of Values,,
16,LBDMONO,.,Missing,,
17,LBDNENO,0.3 To 15.4,Range Of Values,,
18,LBDNENO,.,Missing,,
19,LBDEONO,0 To 4.2,Range Of Values,,
20,LBDEONO,.,Missing,,
21,LBDBANO,0 To 4.5,Range Of Values,,
22,LBDBANO,.,Missing,,
23,LBXRBCSI,2.28 To 6.89,Range Of Values,,
24,LBXRBCSI,.,Missing,,
25,LBXHGB,7.4 To 19.2,Range Of Values,,
26,LBXHGB,.,Missing,,
27,LBXHCT,21.3 To 54.9,Range Of Values,,
28,LBXHCT,.,Missing,,
29,LBXMCVSI,51.1 To 120.6,Range Of Values,,
30,LBXMCVSI,.,Missing,,
31,LBXMCHSI,15 To 43.9,Range Of Values,,
32,LBXMCHSI,.,Missing,,
33,LBXMC,29.4 To 38.3,Range Of Values,,
34,LBXMC,.,Missing,,
35,LBXRDW,10.5 To 28.2,Range Of Values,,
36,LBXRDW,.,Missing,,
37,LBXPLTSI,11 To 708,Range Of Values,,
38,LBXPLTSI,.,Missing,,
39,LBXMPSI,5.5 To 13.2,Range Of Values,,
40,LBXMPSI,.,Missing,,
