,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
1,SSEBV,Epstein Barr Virus result,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
2,SSEBVIND,Epstein Barr Virus index,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
