,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXWBCSI,1.4 To 117.2,Range Of Values,,
2,LBXWBCSI,.,Missing,,
3,LBXLYPCT,3.7 To 94.5,Range Of Values,,
4,LBXLYPCT,.,Missing,,
5,LBXMOPCT,1.4 To 29.3,Range Of Values,,
6,LBXMOPCT,.,Missing,,
7,LBXNEPCT,3.6 To 93.2,Range Of Values,,
8,LBXNEPCT,.,Missing,,
9,LBXEOPCT,0 To 32.2,Range Of Values,,
10,LBXEOPCT,.,Missing,,
11,LBXBAPCT,0.1 To 4,Range Of Values,,
12,LBXBAPCT,.,Missing,,
13,LBDLYMNO,0.2 To 110.8,Range Of Values,,
14,LBDLYMNO,.,Missing,,
15,LBDMONO,0.1 To 2.6,Range Of Values,,
16,LBDMONO,.,Missing,,
17,LBDNENO,0.3 To 19.4,Range Of Values,,
18,LBDNENO,.,Missing,,
19,LBDEONO,0 To 4.5,Range Of Values,,
20,LBDEONO,.,Missing,,
21,LBDBANO,0 To 0.3,Range Of Values,,
22,LBDBANO,.,Missing,,
23,LBXRBCSI,2.52 To 7.9,Range Of Values,,
24,LBXRBCSI,.,Missing,,
25,LBXHGB,6.2 To 19.2,Range Of Values,,
26,LBXHGB,.,Missing,,
27,LBXHCT,21.8 To 59.1,Range Of Values,,
28,LBXHCT,.,Missing,,
29,LBXMCVSI,50.8 To 115.6,Range Of Values,,
30,LBXMCVSI,.,Missing,,
31,LBXMCHSI,13.8 To 38.5,Range Of Values,,
32,LBXMCHSI,.,Missing,,
33,LBXMC,27.1 To 36.6,Range Of Values,,
34,LBXMC,.,Missing,,
35,LBXRDW,11.5 To 26.4,Range Of Values,,
36,LBXRDW,.,Missing,,
37,LBXPLTSI,14 To 777,Range Of Values,,
38,LBXPLTSI,.,Missing,,
39,LBXMPSI,5.6 To 15.1,Range Of Values,,
40,LBXMPSI,.,Missing,,
