,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBDRFO,50.3 To 2980,Range Of Values,,
2,LBDRFO,.,Missing,,
3,LBDRFOSI,114 To 6750,Range Of Values,,
4,LBDRFOSI,.,Missing,,
