,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSH2YR,5099.649848 To 499733.23816,Range Of Values,,
2,WTSH2YR,0,Participants 12+ Years With No Lab Specimen,,
3,WTSH2YR,.,Missing,,
4,LBXBPB,0.05 To 23.51,Range Of Values,,
5,LBXBPB,.,Missing,,
6,LBDBPBSI,0.002 To 1.136,Range Of Values,,
7,LBDBPBSI,.,Missing,,
8,LBDBPBLC,0,At Or Above The Detection Limit,,
9,LBDBPBLC,1,Below Lower Detection Limit,,
10,LBDBPBLC,.,Missing,,
11,LBXBCD,0.07 To 9.17,Range Of Values,,
12,LBXBCD,.,Missing,,
13,LBDBCDSI,0.62 To 81.59,Range Of Values,,
14,LBDBCDSI,.,Missing,,
15,LBDBCDLC,0,At Or Above The Detection Limit,,
16,LBDBCDLC,1,Below Lower Detection Limit,,
17,LBDBCDLC,.,Missing,,
18,LBXTHG,0.2 To 36.26,Range Of Values,,
19,LBXTHG,.,Missing,,
20,LBDTHGSI,1 To 180.9,Range Of Values,,
21,LBDTHGSI,.,Missing,,
22,LBDTHGLC,0,At Or Above The Detection Limit,,
23,LBDTHGLC,1,Below Lower Detection Limit,,
24,LBDTHGLC,.,Missing,,
25,LBXBSE,59.35 To 419.15,Range Of Values,,
26,LBXBSE,.,Missing,,
27,LBDBSESI,0.75 To 5.32,Range Of Values,,
28,LBDBSESI,.,Missing,,
29,LBDBSELC,0,At Or Above The Detection Limit,,
30,LBDBSELC,1,Below Lower Detection Limit,,
31,LBDBSELC,.,Missing,,
32,LBXBMN,2.21 To 100.41,Range Of Values,,
33,LBXBMN,.,Missing,,
34,LBDBMNSI,40.23 To 1827.66,Range Of Values,,
35,LBDBMNSI,.,Missing,,
36,LBDBMNLC,0,At Or Above The Detection Limit,,
37,LBDBMNLC,1,Below Lower Detection Limit,,
38,LBDBMNLC,.,Missing,,
