,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,URD2MHLC,0,At Or Above The Detection Limit,,
2,URD2MHLC,1,Below Lower Detection Limit,,
3,URD2MHLC,.,Missing,,
4,URD34MLC,0,At Or Above The Detection Limit,,
5,URD34MLC,1,Below Lower Detection Limit,,
6,URD34MLC,.,Missing,,
7,URDAAMLC,0,At Or Above The Detection Limit,,
8,URDAAMLC,1,Below Lower Detection Limit,,
9,URDAAMLC,.,Missing,,
10,URDAMCLC,0,At Or Above The Detection Limit,,
11,URDAMCLC,1,Below Lower Detection Limit,,
12,URDAMCLC,.,Missing,,
13,URDATCLC,0,At Or Above The Detection Limit,,
14,URDATCLC,1,Below Lower Detection Limit,,
15,URDATCLC,.,Missing,,
16,URDBMALC,0,At Or Above The Detection Limit,,
17,URDBMALC,1,Below Lower Detection Limit,,
18,URDBMALC,.,Missing,,
19,URDBPMLC,0,At Or Above The Detection Limit,,
20,URDBPMLC,1,Below Lower Detection Limit,,
21,URDBPMLC,.,Missing,,
22,URDCEMLC,0,At Or Above The Detection Limit,,
23,URDCEMLC,1,Below Lower Detection Limit,,
24,URDCEMLC,.,Missing,,
25,URDCYALC,0,At Or Above The Detection Limit,,
26,URDCYALC,1,Below Lower Detection Limit,,
27,URDCYALC,.,Missing,,
28,URDCYMLC,0,At Or Above The Detection Limit,,
29,URDCYMLC,1,Below Lower Detection Limit,,
30,URDCYMLC,.,Missing,,
31,URDDHBLC,0,At Or Above The Detection Limit,,
32,URDDHBLC,1,Below Lower Detection Limit,,
33,URDDHBLC,.,Missing,,
34,URDGAMLC,0,At Or Above The Detection Limit,,
35,URDGAMLC,1,Below Lower Detection Limit,,
36,URDGAMLC,.,Missing,,
37,URDHEMLC,0,At Or Above The Detection Limit,,
38,URDHEMLC,1,Below Lower Detection Limit,,
39,URDHEMLC,.,Missing,,
40,URDHP2LC,0,At Or Above The Detection Limit,,
41,URDHP2LC,1,Below Lower Detection Limit,,
42,URDHP2LC,.,Missing,,
43,URDHPMLC,0,At Or Above The Detection Limit,,
44,URDHPMLC,1,Below Lower Detection Limit,,
45,URDHPMLC,.,Missing,,
46,URDMADLC,0,At Or Above The Detection Limit,,
47,URDMADLC,1,Below Lower Detection Limit,,
48,URDMADLC,.,Missing,,
49,URDMB3LC,0,At Or Above The Detection Limit,,
50,URDMB3LC,1,Below Lower Detection Limit,,
51,URDMB3LC,.,Missing,,
52,URDPHGLC,0,At Or Above The Detection Limit,,
53,URDPHGLC,1,Below Lower Detection Limit,,
54,URDPHGLC,.,Missing,,
55,URDPM3LC,0,At Or Above The Detection Limit,,
56,URDPM3LC,1,Below Lower Detection Limit,,
57,URDPM3LC,.,Missing,,
58,URDPMMLC,0,At Or Above The Detection Limit,,
59,URDPMMLC,1,Below Lower Detection Limit,,
60,URDPMMLC,.,Missing,,
61,URDTTCLC,0,At Or Above The Detection Limit,,
62,URDTTCLC,1,Below Lower Detection Limit,,
63,URDTTCLC,.,Missing,,
64,URX2MH,3.54 To 60300,Range Of Values,,
65,URX2MH,.,Missing,,
66,URX34M,5.66 To 586000,Range Of Values,,
67,URX34M,.,Missing,,
68,URXAAM,1.56 To 5350,Range Of Values,,
69,URXAAM,.,Missing,,
70,URXAMC,4.43 To 46300,Range Of Values,,
71,URXAMC,.,Missing,,
72,URXATC,20.9 To 3250,Range Of Values,,
73,URXATC,.,Missing,,
74,URXBMA,0.354 To 1630,Range Of Values,,
75,URXBMA,.,Missing,,
76,URXBPM,0.85 To 1490,Range Of Values,,
77,URXBPM,.,Missing,,
78,URXCEM,4.92 To 3030,Range Of Values,,
79,URXCEM,.,Missing,,
80,URXCYHA,1.84 To 414,Range Of Values,,
81,URXCYHA,.,Missing,,
82,URXCYM,0.354 To 2800,Range Of Values,,
83,URXCYM,.,Missing,,
84,URXDHB,16 To 3890,Range Of Values,,
85,URXDHB,.,Missing,,
86,URXGAM,6.65 To 383,Range Of Values,,
87,URXGAM,.,Missing,,
88,URXHEM,0.559 To 71.3,Range Of Values,,
89,URXHEM,.,Missing,,
90,URXHP2,3.75 To 10100,Range Of Values,,
91,URXHP2,.,Missing,,
92,URXHPM,9.2 To 14600,Range Of Values,,
93,URXHPM,.,Missing,,
94,URXIPM3,0.85 To 912,Range Of Values,,
95,URXIPM3,.,Missing,,
96,URXMAD,8.5 To 12700,Range Of Values,,
97,URXMAD,.,Missing,,
98,URXMB3,0.424 To 444,Range Of Values,,
99,URXMB3,.,Missing,,
100,URXPHG,8.5 To 7940,Range Of Values,,
101,URXPHG,.,Missing,,
102,URXPMM,9.39 To 12600,Range Of Values,,
103,URXPMM,.,Missing,,
104,URXTTC,7.9 To 1760,Range Of Values,,
105,URXTTC,.,Missing,,
106,WTSAPRP,2395.195359 To 955677.30961,Range Of Values,,
107,WTSAPRP,0,Participants 3+ Years With No Lab Specimen,,
108,WTSAPRP,.,Missing,,
