,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSAF2YR,13612.331812 To 521632.18583,Range Of Values,,
2,WTSAF2YR,0,No Lab Result,,
3,WTSAF2YR,.,Missing,,
4,LBXAPB,22 To 211,Range Of Values,,
5,LBXAPB,.,Missing,,
6,LBDAPBSI,0.22 To 2.11,Range Of Values,,
7,LBDAPBSI,.,Missing,,
