,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSC2YR,0 To 456851.11941,Range Of Values,,
2,WTSC2YR,.,Missing,,
3,LBX028,0.0076 To 1.4459,Range Of Values,,
4,LBX028,.,Missing,,
5,LBX028LA,0.8 To 237,Range Of Values,,
6,LBX028LA,.,Missing,,
7,LBD028LC,0,Detectable Result,,
8,LBD028LC,1,Below Detectable Limit,,
9,LBD028LC,.,Missing,,
10,LBX066,0.001 To 0.7217,Range Of Values,,
11,LBX066,.,Missing,,
12,LBX066LA,0.15 To 118,Range Of Values,,
13,LBX066LA,.,Missing,,
14,LBD066LC,0,Detectable Result,,
15,LBD066LC,1,Below Detectable Limit,,
16,LBD066LC,.,Missing,,
17,LBX074,0.003 To 1.3697,Range Of Values,,
18,LBX074,.,Missing,,
19,LBX074LA,0.55 To 180,Range Of Values,,
20,LBX074LA,.,Missing,,
21,LBD074LC,0,Detectable Result,,
22,LBD074LC,1,Below Detectable Limit,,
23,LBD074LC,.,Missing,,
24,LBX105,0.0004 To 0.5858,Range Of Values,,
25,LBX105,.,Missing,,
26,LBX105LA,0.04 To 76.82,Range Of Values,,
27,LBX105LA,.,Missing,,
28,LBD105LC,0,Detectable Result,,
29,LBD105LC,1,Below Detectable Limit,,
30,LBD105LC,.,Missing,,
31,LBX118,0.0039 To 2.6984,Range Of Values,,
32,LBX118,.,Missing,,
33,LBX118LA,0.7 To 354,Range Of Values,,
34,LBX118LA,.,Missing,,
35,LBD118LC,0,Detectable Result,,
36,LBD118LC,1,Below Detectable Limit,,
37,LBD118LC,.,Missing,,
38,LBX156,0.0004 To 2.421,Range Of Values,,
39,LBX156,.,Missing,,
40,LBX156LA,0.04 To 367,Range Of Values,,
41,LBX156LA,.,Missing,,
42,LBD156LC,0,Detectable Result,,
43,LBD156LC,1,Below Detectable Limit,,
44,LBD156LC,.,Missing,,
45,LBX157,0.0004 To 0.5544,Range Of Values,,
46,LBX157,.,Missing,,
47,LBX157LA,0.04 To 84,Range Of Values,,
48,LBX157LA,.,Missing,,
49,LBD157LC,0,Detectable Result,,
50,LBD157LC,1,Below Detectable Limit,,
51,LBD157LC,.,Missing,,
52,LBX167,0.0004 To 0.3363,Range Of Values,,
53,LBX167,.,Missing,,
54,LBX167LA,0.03 To 50.9,Range Of Values,,
55,LBX167LA,.,Missing,,
56,LBD167LC,0,Detectable Result,,
57,LBD167LC,1,Below Detectable Limit,,
58,LBD167LC,.,Missing,,
59,LBX189,0.0004 To 0.0594,Range Of Values,,
60,LBX189,.,Missing,,
61,LBX189LA,0.02 To 12,Range Of Values,,
62,LBX189LA,.,Missing,,
63,LBD189LC,0,Detectable Result,,
64,LBD189LC,1,Below Detectable Limit,,
65,LBD189LC,.,Missing,,
66,LBXD01,2.76 To 212.2,Range Of Values,,
67,LBXD01,.,Missing,,
68,LBXD01LA,0.4 To 36.3,Range Of Values,,
69,LBXD01LA,.,Missing,,
70,LBDD01LC,0,Detectable Result,,
71,LBDD01LC,1,Below Detectable Limit,,
72,LBDD01LC,.,Missing,,
