,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number,Males only 18 YEARS - 59 YEARS,nan,,
1,LBDRPCR,1,Positive,Roche HPV linear array (LA) summary result,Males only 18 YEARS - 59 YEARS,nan,,
2,LBDRPCR,2,Negative,Roche HPV linear array (LA) summary result,Males only 18 YEARS - 59 YEARS,nan,,
3,LBDRPCR,3,Inadequate,Roche HPV linear array (LA) summary result,Males only 18 YEARS - 59 YEARS,nan,,
4,LBDRPCR,.,Missing,Roche HPV linear array (LA) summary result,Males only 18 YEARS - 59 YEARS,nan,,
5,LBDRHP,1,Positive,Roche LA high positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
6,LBDRHP,2,Negative,Roche LA high positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
7,LBDRHP,3,Inadequate,Roche LA high positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
8,LBDRHP,.,Missing,Roche LA high positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
9,LBDRLP,1,Positive,Roche LA low positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
10,LBDRLP,2,Negative,Roche LA low positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
11,LBDRLP,3,Inadequate,Roche LA low positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
12,LBDRLP,.,Missing,Roche LA low positive globin control,Males only 18 YEARS - 59 YEARS,nan,,
13,LBDR06,1,Positive,HPV type 6,Males only 18 YEARS - 59 YEARS,nan,,
14,LBDR06,2,Negative,HPV type 6,Males only 18 YEARS - 59 YEARS,nan,,
15,LBDR06,3,Inadequate,HPV type 6,Males only 18 YEARS - 59 YEARS,nan,,
16,LBDR06,.,Missing,HPV type 6,Males only 18 YEARS - 59 YEARS,nan,,
17,LBDR11,1,Positive,HPV type 11,Males only 18 YEARS - 59 YEARS,nan,,
18,LBDR11,2,Negative,HPV type 11,Males only 18 YEARS - 59 YEARS,nan,,
19,LBDR11,3,Inadequate,HPV type 11,Males only 18 YEARS - 59 YEARS,nan,,
20,LBDR11,.,Missing,HPV type 11,Males only 18 YEARS - 59 YEARS,nan,,
21,LBDR16,1,Positive,HPV type 16,Males only 18 YEARS - 59 YEARS,nan,,
22,LBDR16,2,Negative,HPV type 16,Males only 18 YEARS - 59 YEARS,nan,,
23,LBDR16,3,Inadequate,HPV type 16,Males only 18 YEARS - 59 YEARS,nan,,
24,LBDR16,.,Missing,HPV type 16,Males only 18 YEARS - 59 YEARS,nan,,
25,LBDR18,1,Positive,HPV type 18,Males only 18 YEARS - 59 YEARS,nan,,
26,LBDR18,2,Negative,HPV type 18,Males only 18 YEARS - 59 YEARS,nan,,
27,LBDR18,3,Inadequate,HPV type 18,Males only 18 YEARS - 59 YEARS,nan,,
28,LBDR18,.,Missing,HPV type 18,Males only 18 YEARS - 59 YEARS,nan,,
29,LBDR26,1,Positive,HPV type 26,Males only 18 YEARS - 59 YEARS,nan,,
30,LBDR26,2,Negative,HPV type 26,Males only 18 YEARS - 59 YEARS,nan,,
31,LBDR26,3,Inadequate,HPV type 26,Males only 18 YEARS - 59 YEARS,nan,,
32,LBDR26,.,Missing,HPV type 26,Males only 18 YEARS - 59 YEARS,nan,,
33,LBDR31,1,Positive,HPV type 31,Males only 18 YEARS - 59 YEARS,nan,,
34,LBDR31,2,Negative,HPV type 31,Males only 18 YEARS - 59 YEARS,nan,,
35,LBDR31,3,Inadequate,HPV type 31,Males only 18 YEARS - 59 YEARS,nan,,
36,LBDR31,.,Missing,HPV type 31,Males only 18 YEARS - 59 YEARS,nan,,
37,LBDR33,1,Positive,HPV type 33,Males only 18 YEARS - 59 YEARS,nan,,
38,LBDR33,2,Negative,HPV type 33,Males only 18 YEARS - 59 YEARS,nan,,
39,LBDR33,3,Inadequate,HPV type 33,Males only 18 YEARS - 59 YEARS,nan,,
40,LBDR33,.,Missing,HPV type 33,Males only 18 YEARS - 59 YEARS,nan,,
