,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,LBDRBF,,,,,,,,,,,,
2,LBXRBFSI,,,,,,,,,,,,
3,LBDFOL,,,,,,,,,,,,
4,LBXFOLSI,,,,,,,,,,,,
