,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBDHDD,7 To 155,Range Of Values,,
2,LBDHDD,.,Missing,,
3,LBDHDDSI,0.18 To 4.01,Range Of Values,,
4,LBDHDDSI,.,Missing,,
