,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXIRN,11 To 481,Range Of Values,,
2,LBXIRN,.,Missing,,
3,LBDIRNSI,2 To 86.1,Range Of Values,,
4,LBDIRNSI,.,Missing,,
5,LBXUIB,12 To 602,Range Of Values,,
6,LBXUIB,.,Missing,,
7,LBDUIBLC,0,At Or Above Detection Limit,,
8,LBDUIBLC,1,Below Lower Detection Limit,,
9,LBDUIBLC,.,Missing,,
10,LBDUIBSI,0.18 To 107.82,Range Of Values,,
11,LBDUIBSI,.,Missing,,
12,LBDTIB,139 To 621,Range Of Values,,
13,LBDTIB,.,Missing,,
14,LBDTIBSI,24.89 To 111.22,Range Of Values,,
15,LBDTIBSI,.,Missing,,
16,LBDPCT,2 To 92,Range Of Values,,
17,LBDPCT,.,Missing,,
