,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSA2YR,0 To 455771.88304,Range Of Values,,
2,WTSA2YR,.,Missing,,
3,URXUCR,6 To 768,Range Of Values,,
4,URXUCR,.,Missing,,
5,URXUBA,0.15 To 108.1,Range Of Values,,
6,URXUBA,-0.22,Fill Value Of Limit Of Detection,,
7,URXUBA,.,Missing,,
8,URDUBALC,0,At Or Above The Detection Limit,,
9,URDUBALC,1,Below Lower Detection Limit,,
10,URDUBALC,.,Missing,,
11,URXUBE,0.11 To 0.13,Range Of Values,,
12,URXUBE,0.05,First Fill Value Of Limit Of Detection,,
13,URXUBE,0.08,Second Fill Value Of Limit Of Detection,,
14,URXUBE,.,Missing,,
15,URDUBELC,0,At Or Above The Detection Limit,,
16,URDUBELC,1,Below Lower Detection Limit,,
17,URDUBELC,.,Missing,,
18,URXUCD,0.03 To 14.94,Range Of Values,,
19,URXUCD,-0.03,First Fill Value Of Limit Of Detection,,
20,URXUCD,-0.04,Second Fill Value Of Limit Of Detection,,
21,URXUCD,.,Missing,,
22,URDUCDLC,0,At Or Above The Detection Limit,,
23,URDUCDLC,1,Below Lower Detection Limit,,
24,URDUCDLC,.,Missing,,
25,URXUCO,0.08 To 127.87,Range Of Values,,
26,URXUCO,0.06,Fill Value Of Limit Of Detection,,
27,URXUCO,.,Missing,,
28,URDUCOLC,0,At Or Above The Detection Limit,,
29,URDUCOLC,1,Below Lower Detection Limit,,
30,URDUCOLC,.,Missing,,
31,URXUCS,0.34 To 552.12,Range Of Values,,
32,URXUCS,.,Missing,,
33,URDUCSLC,0,At Or Above The Detection Limit,,
34,URDUCSLC,1,Below Lower Detection Limit,,
35,URDUCSLC,.,Missing,,
36,URXUMO,1.7 To 1215.9,Range Of Values,,
37,URXUMO,1.06,Fill Value Of Limit Of Detection,,
38,URXUMO,.,Missing,,
39,URDUMOLC,0,At Or Above The Detection Limit,,
40,URDUMOLC,1,Below Lower Detection Limit,,
41,URDUMOLC,.,Missing,,
42,URXUPB,0.07 To 12.9,Range Of Values,,
43,URXUPB,-0.07,First Fill Value Of Limit Of Detection,,
44,URXUPB,-0.23,Second Fill Value Of Limit Of Detection,,
45,URXUPB,.,Missing,,
46,URDUPBLC,0,At Or Above The Detection Limit,,
47,URDUPBLC,1,Below Lower Detection Limit,,
48,URDUPBLC,.,Missing,,
49,URXUPT,0.01 To 1.7,Range Of Values,,
50,URXUPT,-0.01,First Fill Value Of Limit Of Detection,,
51,URXUPT,-0.05,Second Fill Value Of Limit Of Detection,,
52,URXUPT,.,Missing,,
53,URDUPTLC,0,At Or Above The Detection Limit,,
54,URDUPTLC,1,Below Lower Detection Limit,,
55,URDUPTLC,.,Missing,,
56,URXUSB,-0.05,Second Fill Value Of Limit Of Detection,,
57,URXUSB,.,Missing,,
58,URXUSB,0.02 To 3.73,Range Of Values,,
59,URXUSB,-0.02,First Fill Value Of Limit Of Detection,,
60,URDUSBLC,0,At Or Above The Detection Limit,,
61,URDUSBLC,1,Below Lower Detection Limit,,
62,URDUSBLC,.,Missing,,
63,URXUTL,0.02 To 1.41,Range Of Values,,
64,URXUTL,0.011,Fill Value Of Limit Of Detection,,
65,URXUTL,.,Missing,,
66,URDUTLLC,0,At Or Above The Detection Limit,,
67,URDUTLLC,1,Below Lower Detection Limit,,
68,URDUTLLC,.,Missing,,
69,URXUTU,0.01 To 3.93,Range Of Values,,
70,URXUTU,-0.01,First Fill Value Of Limit Of Detection,,
71,URXUTU,-0.02,Second Fill Value Of Limit Of Detection,,
72,URXUTU,-0.03,Third Fill Value Of Limit Of Detection,,
73,URXUTU,.,Missing,,
74,URDUTULC,0,At Or Above The Detection Limit,,
75,URDUTULC,1,Below Lower Detection Limit,,
76,URDUTULC,.,Missing,,
77,URXUUR,0.001 To 0.979,Range Of Values,,
78,URXUUR,-0.001,First Fill Value Of Limit Of Detection,,
79,URXUUR,-0.004,Second Fill Value Of Limit Of Detection,,
80,URXUUR,.,Missing,,
81,URDUURLC,0,At Or Above The Detection Limit,,
82,URDUURLC,1,Below Lower Detection Limit,,
83,URDUURLC,.,Missing,,
