,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,POOLID,Pool ID number,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RIAGENDR,Gender,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RIDRAETN,Ethnicity,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIDAGGRP,Age Group,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIANSMP,Number of samples included in Pool,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSHCB,HCB,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSBHC,B-HCCH,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSGHC,G-HCCH,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSOXY,OXYCHLOR,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSTNA,T-NONA,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSPDE,PP-DDE7,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSODT,OP-DDT,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SSPDT,PP-DDT,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SSMIR,MIREX,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
