,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 49 YEARS,nan,,
1,WTSSMC2Y,1698.140646 To 236761.65842,Range Of Values,Surplus specimen SSMUMP and SSCMV 2 year weights,Both males and females 6 YEARS - 49 YEARS,nan,,
2,WTSSMC2Y,0,No Lab Specimen,Surplus specimen SSMUMP and SSCMV 2 year weights,Both males and females 6 YEARS - 49 YEARS,nan,,
3,WTSSMC2Y,.,Missing,Surplus specimen SSMUMP and SSCMV 2 year weights,Both males and females 6 YEARS - 49 YEARS,nan,,
4,WTSSMC4Y,803.853196 To 117206.90022,Range Of Values,Surplus specimen SSMUMP and SSCMV 4 year weights 99-02,Both males and females 6 YEARS - 49 YEARS,nan,,
5,WTSSMC4Y,0,No Lab Specimen,Surplus specimen SSMUMP and SSCMV 4 year weights 99-02,Both males and females 6 YEARS - 49 YEARS,nan,,
6,WTSSMC4Y,.,Missing,Surplus specimen SSMUMP and SSCMV 4 year weights 99-02,Both males and females 6 YEARS - 49 YEARS,nan,,
7,SSCMVOD,0.062 To 3.001,Range Of Values,CMV optical density from ELISA,Both males and females 6 YEARS - 49 YEARS,nan,,
8,SSCMVOD,.,Missing,CMV optical density from ELISA,Both males and females 6 YEARS - 49 YEARS,nan,,
9,SSCMV,1,Positive,CMV specific IgG results,Both males and females 6 YEARS - 49 YEARS,nan,,
10,SSCMV,2,Negative,CMV specific IgG results,Both males and females 6 YEARS - 49 YEARS,nan,,
11,SSCMV,3,Equivocal,CMV specific IgG results,Both males and females 6 YEARS - 49 YEARS,nan,,
12,SSCMV,.,Missing,CMV specific IgG results,Both males and females 6 YEARS - 49 YEARS,nan,,
13,SSCMIGM,1,Positive,Cytomegalovirus IgM,Both males and females 6 YEARS - 49 YEARS,nan,,
14,SSCMIGM,2,Negative,Cytomegalovirus IgM,Both males and females 6 YEARS - 49 YEARS,nan,,
15,SSCMIGM,3,Equivocal,Cytomegalovirus IgM,Both males and females 6 YEARS - 49 YEARS,nan,,
16,SSCMIGM,.,Missing,Cytomegalovirus IgM,Both males and females 6 YEARS - 49 YEARS,nan,,
17,SSCMIGGA,1,Low,Cytomegalovirus IgG Avidity,Both males and females 6 YEARS - 49 YEARS,nan,,
18,SSCMIGGA,2,High,Cytomegalovirus IgG Avidity,Both males and females 6 YEARS - 49 YEARS,nan,,
19,SSCMIGGA,3,Indeterminate,Cytomegalovirus IgG Avidity,Both males and females 6 YEARS - 49 YEARS,nan,,
20,SSCMIGGA,4,Not Evaluated,Cytomegalovirus IgG Avidity,Both males and females 6 YEARS - 49 YEARS,nan,,
21,SSCMIGGA,.,Missing,Cytomegalovirus IgG Avidity,Both males and females 6 YEARS - 49 YEARS,nan,,
