,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,WTSA2YR,,,,,,,,,,,,
2,LBXATG,,,,,,,,,,,,
3,LBXT3F,,,,,,,,,,,,
4,LBXT4F,,,,,,,,,,,,
5,LBDT4FSI,,,,,,,,,,,,
6,LBXTGN,,,,,,,,,,,,
7,LBDTGNSI,,,,,,,,,,,,
8,LBXTSH1,,,,,,,,,,,,
9,LBDTSH1S,,,,,,,,,,,,
10,LBXTPO,,,,,,,,,,,,
11,LBXTT3,,,,,,,,,,,,
12,LBDTT3SI,,,,,,,,,,,,
13,LBXTT4,,,,,,,,,,,,
