,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,KIQ110,1,Yes,,
2,KIQ110,2,No,,
3,KIQ110,7,Refused,,
4,KIQ110,9,Don'T Know,,
5,KIQ110,.,Missing,,
6,KIQ115,1,Yes,,
7,KIQ115,2,No,,
8,KIQ115,7,Refused,,
9,KIQ115,9,Don'T Know,,
10,KIQ115,.,Missing,,
11,KIQ185,1,Yes,,
12,KIQ185,2,No,,
13,KIQ185,7,Refused,,
14,KIQ185,9,Don'T Know,,
15,KIQ185,.,Missing,,
16,KIQ190,1,Yes,,
17,KIQ190,2,No,,
18,KIQ190,7,Refused,,
19,KIQ190,9,Don'T Know,,
20,KIQ190,.,Missing,,
21,KIQ195,1,Yes,,
22,KIQ195,2,No,,
23,KIQ195,7,Refused,,
24,KIQ195,9,Don'T Know,,
25,KIQ195,.,Missing,,
26,KIQ201,1,Yes,,
27,KIQ201,2,No,,
28,KIQ201,7,Refused,,
29,KIQ201,9,Don'T Know,,
30,KIQ201,.,Missing,,
31,KID221,Age At Diagnosis Of Prostate Cancer,Value Was Recorded,,
32,KID221,777,Refused,,
33,KID221,999,Don'T Know,,
34,KID221,< Blank >,Missing,,
35,KIQ241,1,Yes,,
36,KIQ241,2,No,,
37,KIQ241,7,Refused,,
38,KIQ241,9,Don'T Know,,
39,KIQ241,.,Missing,,
40,KIQ281,9,Don'T Know,,
41,KIQ281,.,Missing,,
42,KIQ281,1,Yes,,
43,KIQ281,2,No,,
44,KIQ281,7,Refused,,
45,KIQ301,1,Yes,,
46,KIQ301,2,No,,
47,KIQ301,7,Refused,,
48,KIQ301,9,Don'T Know,,
49,KIQ301,.,Missing,,
50,KIQ311,1,Yes,,
51,KIQ311,2,No,,
52,KIQ311,7,Refused,,
53,KIQ311,9,Don'T Know,,
54,KIQ311,.,Missing,,
55,LBXP1,0.2 To 72.7,Range Of Values,,
56,LBXP1,0.1,Below Limit Of Detection,,
57,LBXP1,.,Missing,,
58,LBXP2,0.05 To 5.27,Range Of Values,,
59,LBXP2,0.04,Below Limit Of Detection,,
60,LBXP2,.,Missing,,
61,LBDP3,4 To 100,Range Of Values,,
62,LBDP3,.,Missing,,
