,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
1,URDUBALC,Urinary Barium Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URDUCDLC,Urinary Cadmium Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URDUCOLC,Urinary Cobalt Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URDUCSLC,Urinary Cesium Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URDUMNLC,Urinary Mn Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URDUMOLC,Urinary Molybdenum Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URDUPBLC,Urinary Lead Comment Code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URDUSBLC,Urinary Antimony Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URDUSNLC,USN Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URDUTLLC,Urinary Thallium Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URDUTULC,Urinary Tungsten Comment Code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URXUBA,Barium urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URXUCD,Cadmium urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URXUCO,Cobalt urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URXUCS,Cesium urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URXUMN,Manganese urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
17,URXUMO,Molybdenum urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
18,URXUPB,Lead urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
19,URXUSB,Antimony urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
20,URXUSN,Tin urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
21,URXUTL,Thallium urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
22,URXUTU,Tungsten urine (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
23,WTSAPRP,Subsample A Weights Pre-Pandemic,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
