,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
1,WTSPP4YR,PPesticides Subsample 4 Year Mec Weight,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
2,WTSPP2YR,PPesticides Subsample 2 year Mec Weight,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
3,WTSPP01,PPesticides Mec Weight Jack Knife Rep 01,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
4,WTSPP02,PPesticides Mec Weight Jack Knife Rep 02,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
5,WTSPP03,PPesticides Mec Weight Jack Knife Rep 03,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
6,WTSPP04,PPesticides Mec Weight Jack Knife Rep 04,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
7,WTSPP05,PPesticides Mec Weight Jack Knife Rep 05,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
8,WTSPP06,PPesticides Mec Weight Jack Knife Rep 06,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
9,WTSPP07,PPesticides Mec Weight Jack Knife Rep 07,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
10,WTSPP08,PPesticides Mec Weight Jack Knife Rep 08,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
11,WTSPP09,PPesticides Mec Weight Jack Knife Rep 09,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
12,WTSPP10,PPesticides Mec Weight Jack Knife Rep 10,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
13,WTSPP11,PPesticides Mec Weight Jack Knife Rep 11,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
14,WTSPP12,PPesticides Mec Weight Jack Knife Rep 12,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
15,WTSPP13,PPesticides Mec Weight Jack Knife Rep 13,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
16,WTSPP14,PPesticides Mec Weight Jack Knife Rep 14,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
17,WTSPP15,PPesticides Mec Weight Jack Knife Rep 15,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
18,WTSPP16,PPesticides Mec Weight Jack Knife Rep 16,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
19,WTSPP17,PPesticides Mec Weight Jack Knife Rep 17,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
20,WTSPP18,PPesticides Mec Weight Jack Knife Rep 18,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
21,WTSPP19,PPesticides Mec Weight Jack Knife Rep 19,Both males and females 6 YEARS - 59 YEARS,,,,,,,,,,,,,
