,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSPP2YR,3528.5019152 To 663502.47832,Range Of Values,,
2,WTSPP2YR,0,Non-Respondent,,
3,WTSPP2YR,.,Missing,,
4,WTSPP4YR,1856.0364545 To 343500.60404,Range Of Values,,
5,WTSPP4YR,0,Non-Respondent,,
6,WTSPP4YR,.,Missing,,
7,URX24D,0.14 To 41.9,Range Of Values,,
8,URX24D,.,Missing,,
9,URD24DLC,0,Detectable Result,,
10,URD24DLC,1,Below Detectable Limit,,
11,URD24DLC,.,Missing,,
12,URX25T,0.07 To 0.22,Range Of Values,,
13,URX25T,.,Missing,,
14,URD25TLC,0,Detectable Result,,
15,URD25TLC,1,Below Detectable Limit,,
16,URD25TLC,.,Missing,,
17,URXATZ,0.21 To 8.17,Range Of Values,,
18,URXATZ,.,Missing,,
19,URDATZLC,0,Detectable Result,,
20,URDATZLC,1,Below Detectable Limit,,
21,URDATZLC,.,Missing,,
22,URXCBF,0.28 To 57.54,Range Of Values,,
23,URXCBF,.,Missing,,
24,URDCBFLC,0,Detectable Result,,
25,URDCBFLC,1,Below Detectable Limit,,
26,URDCBFLC,.,Missing,,
27,URXDEE,0.07 To 57.34,Range Of Values,,
28,URXDEE,.,Missing,,
29,URDDEELC,0,Detectable Result,,
30,URDDEELC,1,Below Detectable Limit,,
31,URDDEELC,.,Missing,,
32,URXCPM,0.28 To 79.59,Range Of Values,,
33,URXCPM,.,Missing,,
34,URDCPMLC,0,Detectable Result,,
35,URDCPMLC,1,Below Detectable Limit,,
36,URDCPMLC,.,Missing,,
37,URXDIZ,0.49 To 145.22,Range Of Values,,
38,URXDIZ,.,Missing,,
39,URDDIZLC,0,Detectable Result,,
40,URDDIZLC,1,Below Detectable Limit,,
41,URDDIZLC,.,Missing,,
42,URXPAR,0.07 To 59.89,Range Of Values,,
43,URXPAR,.,Missing,,
44,URDPARLC,0,Detectable Result,,
45,URDPARLC,1,Below Detectable Limit,,
46,URDPARLC,.,Missing,,
47,URXPPX,0.28 To 8.85,Range Of Values,,
48,URXPPX,.,Missing,,
49,URDPPXLC,0,Detectable Result,,
50,URDPPXLC,1,Below Detectable Limit,,
51,URDPPXLC,.,Missing,,
52,URXOP1,0.35 To 516.7,Range Of Values,,
53,URXOP1,.,Missing,,
54,URXOP2,0.14 To 1344.61,Range Of Values,,
55,URXOP2,.,Missing,,
56,URXOP3,0.28 To 3378.55,Range Of Values,,
57,URXOP3,.,Missing,,
58,URXOP4,0.07 To 205.78,Range Of Values,,
59,URXOP4,.,Missing,,
60,URXOP5,0.07 To 496.63,Range Of Values,,
61,URXOP5,.,Missing,,
62,URXOP6,0.07 To 16.39,Range Of Values,,
63,URXOP6,.,Missing,,
64,URX4FP,0.14 To 20.36,Range Of Values,,
65,URX4FP,.,Missing,,
66,URD4FPLC,0,Detectable Result,,
67,URD4FPLC,1,Below Detectable Limit,,
68,URD4FPLC,.,Missing,,
69,URXCB3,0.07 To 11.6,Range Of Values,,
70,URXCB3,.,Missing,,
71,URDCB3LC,0,Detectable Result,,
72,URDCB3LC,1,Below Detectable Limit,,
73,URDCB3LC,.,Missing,,
74,URXCCC,0.07 To 222.69,Range Of Values,,
75,URXCCC,.,Missing,,
76,URDCCCLC,0,Detectable Result,,
77,URDCCCLC,1,Below Detectable Limit,,
78,URDCCCLC,.,Missing,,
79,URXCMH,0.14 To 74.99,Range Of Values,,
80,URXCMH,.,Missing,,
81,URDCMHLC,0,Detectable Result,,
82,URDCMHLC,1,Below Detectable Limit,,
83,URDCMHLC,.,Missing,,
84,URXDPY,0.14 To 599.92,Range Of Values,,
85,URXDPY,.,Missing,,
86,URDDPYLC,0,Detectable Result,,
87,URDDPYLC,1,Below Detectable Limit,,
88,URDDPYLC,.,Missing,,
89,URXMET,0.14 To 0.49,Range Of Values,,
90,URXMET,.,Missing,,
91,URDMETLC,0,Detectable Result,,
92,URDMETLC,1,Below Detectable Limit,,
93,URDMETLC,.,Missing,,
94,URXOPM,0.07 To 999.61,Range Of Values,,
95,URXOPM,.,Missing,,
96,URDOPMLC,0,Detectable Result,,
97,URDOPMLC,1,Below Detectable Limit,,
98,URDOPMLC,.,Missing,,
99,URXTCC,0.28 To 175.71,Range Of Values,,
100,URXTCC,.,Missing,,
101,URDTCCLC,0,Detectable Result,,
102,URDTCCLC,1,Below Detectable Limit,,
103,URDTCCLC,.,Missing,,
104,URXACE,0.07 To 5.24,Range Of Values,,
105,URXACE,.,Missing,,
106,URDACELC,0,Detectable Result,,
107,URDACELC,1,Below Detectable Limit,,
108,URDACELC,.,Missing,,
109,URXUCR,5 To 774,Range Of Values,,
110,URXUCR,.,Missing,,
