,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSSBH2Y,Surplus specimen 2 year weights B for 2013-2014,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSNPFOA,Linear perfluorooctanoate (ug/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SDNPFOAL,Linear perfluorooctanoate Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSBPFOA,Br. iso of perfluorooctanoate (ug/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SDBPFOAL,Br. iso perfluorooctanoate Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSNPFOS,Linear perfluorooctane sulfonate (ug/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SDNPFOSL,Lin. perfluorooctane sulfonate Cmt. Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSMPFOS,Monomethyl branched iso of PFOS (ug/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SDMPFOSL,Monomethyl br. iso of PFOS Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
