,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,nan,,
1,LBXHCR,1,Positive,Hepatitis C RNA (HCV-RNA),Both males and females 6 YEARS - 150 YEARS,nan,,
2,LBXHCR,2,Negative,Hepatitis C RNA (HCV-RNA),Both males and females 6 YEARS - 150 YEARS,nan,,
3,LBXHCR,3,Negative Screening Hcv Antibody,Hepatitis C RNA (HCV-RNA),Both males and females 6 YEARS - 150 YEARS,nan,,
4,LBXHCR,.,Missing,Hepatitis C RNA (HCV-RNA),Both males and females 6 YEARS - 150 YEARS,nan,,
5,LBXHCG,1,Genotype 1A,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
6,LBXHCG,2,Genotype 1B,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
7,LBXHCG,3,Gen1 Other Than A/B/Not Determined,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
8,LBXHCG,4,Genotype 2,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
9,LBXHCG,5,Genotype 3,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
10,LBXHCG,6,Genotype 4,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
11,LBXHCG,7,Genotype 5,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
12,LBXHCG,8,Genotype 6,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
13,LBXHCG,9,Genotype Undetermined,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
14,LBXHCG,.,Missing,Hepatitis C genotype,Both males and females 6 YEARS - 150 YEARS,nan,,
