,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBX4PA,1.6 To 18800,Range Of Values,,
2,LBX4PA,.,Missing,,
3,LBXPLP,2 To 1740,Range Of Values,,
4,LBXPLP,.,Missing,,
