,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTANA2YR,Two-year SSANA subsample weights,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSCYT,total cytoplasm intensity,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSNUC,total nucleus intensity,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSTOMIC,total mitotic intensity,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSMSI,maxim signal intensity,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSTSUM,titer summary,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSNUCPOS,nucleus nucleolar positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSNUCSIG,nucleus nucleolar signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSNUHOMP,nucleus homogenous positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSNUHOMS,nucleus homogenous signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSNDFSPS,nucleus dense fine speckles positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SSNDSPSG,nucleus dense fine speckles signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SSNFSPOS,nucleus fine speckles positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SSNFSPSG,nucleus fine speckles signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SSNUCSPP,nucleus coarse speckles positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SSNUCSPS,nucleus coarse speckles signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SSNUCENP,nucleus centromere positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SSNUCENS,nuclear centomere signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SSNUDOTP,nuclear dots positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,SSNUDOTS,nuclear dots signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,SSNUENVP,nuclear envelope positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,SSNUENVS,nuclear envelope signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,SSNPSPOS,nucleus PCNA-Like positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,SSNPSSIG,nucleus PCNP-Like signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,SSCENPOS,nucleus CEN-F-like positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,SSCENSIG,nucleus CEC-F like signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,SSCYHOMP,cytoplasm homogeneous positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,SSCYHOMS,cytoplasm homogeneous signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,SSCYSPS,cytoplasm speckled positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,SSCYTSG,cytoplasm speckled signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,SSCYMIP,cytoplasm mitochondria-like positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,SSCYMIS,cytoplasm mitochondria-like signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
33,SSCYGOP,cytoplasm golgi complex positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
34,SSCYGOS,cytoplasm golgi complex signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
35,SSCYGWP,cytoplasm GW body positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
36,SSCYGWS,cytoplasm GW body signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
37,SSCYFLPS,cytoplasm cytofilament positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
38,SSCYFLSG,cytoplasm cytofilament signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
39,SSCYRRPS,cytoplasm rods/rings positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
40,SSCYRRSG,cytoplasm rods/rings signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
41,SSMTCNPS,mitotic centrosome positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
42,SSMTCNSG,mitotic centrosome signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
43,SSMISFPS,mitotic spindle fibers positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
44,SSMISFSG,mitotic spindle fibers signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
45,SSMTNMPS,mitotic NuMa positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
46,SSMTNMSG,mitotic NuMa signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
47,SSMTBRPS,mitotic intracellular bridge positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
48,SSMTBRSG,mitotic intracellular bridge signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
49,SSMICHP,mitotic chromosomes positive,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
50,SSMICHS,mitotic chromosomes signal,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
