,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSSBI2Y,Surplus specimen 2 year weights B for 2015-2016,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSDPHP,Diphenyl phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSDPHPL,Diphenyl phosphate (ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSBDCPP,Bis(13-dichloro-2-propyl) phos(ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSBDCPPL,Bis(13-dichloro-2-propyl) phos(ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSBCPP,Bis(1-chloro-2-propyl) phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSBCPPL,Bis(1-chloro-2-propyl) phosphate (ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSBCEP,Bis(2-chloroethyl) phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSBCEPL,Bis(2-chloroethyl) phosphate(ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSDCP,Di-cresyl phosphates (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSDCPL,Di-cresyl phosphates (ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SSDBUP,Dibutyl phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SSDBUPL,Dibutyl phosphate (ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SSDBZP,Dibenzyl phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SSDBZPL,Dibenzyl phosphate (ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SSTBBA,2345-tetrabromobenzoic acid (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SSTBBAL,2345-tetrabromobenzoic acid (ug/L) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SSIPPP,2(isopropyl)phenyl)phenyl phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SSIPPPL,2(isopropyl)phenyl)phenyl phosphate comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
20,SSBPPP,4(tert-butyl)phenyl)phenyl phosphate (ug/L),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
21,SSBPPPL,4(tert-butyl)phenyl)phenyl phosphate comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
