,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSSCH2Y,Surplus specimen 2 year weights C for 2013-2014,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSDPHP,Diphenyl phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSDPHPL,Diphenyl phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSBDCPP,Bis(13-dichloro-2-propyl) phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSBDCPPL,Bis(13-dichloro-2-propyl) phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSBCPP,Bis(1-chloro-2-propyl) phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSBCPPL,Bis(1-chloro-2-propyl) phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSBCEP,Bis(2-chloroethyl) phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSBCEPL,Bis(2-chloroethyl) phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSDPCP,Di-p-cresyl phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSDPCPL,Di-p-cresyl phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SSDOCP,Di-o-cresyl phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SSDOCPL,Di-o-cresyl phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SSDBUP,Dibutyl phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SSDBUPL,Dibutyl phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SSDBZP,Dibenzyl phosphate (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SSDBZPL,Dibenzyl phosphate comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SSTBBA,2345-tetrabromobenzoic acid (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SSTBBAL,2345-tetrabromobenzoic acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
