,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,LBXHBC,Hepatitis B core antibody (Anti-HBc),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBDHBG,Hepatitis B surface antigen,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDHD,Hepatitis D (anti-HDV),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
