,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Males only 40 YEARS - 69 YEARS,,,,,,,,,,,,,
1,LB2DAY,,Both males and females 40 YEARS - 69 YEARS,,,,,,,,,,,,,
2,LB2P1,Prostate specific antigen total (ng/mL),Males only 40 YEARS - 69 YEARS,,,,,,,,,,,,,
3,LB2P2,Prostate specific antigen (PSA) free (ng/mL),Males only 40 YEARS - 69 YEARS,,,,,,,,,,,,,
4,LB2P3,Prostate specific antigen ratio (%),Males only 40 YEARS - 69 YEARS,,,,,,,,,,,,,
