,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSPC2YR,0 To 386575.00873,Range Of Values,,
2,WTSPC2YR,.,Missing,,
3,LBXWIO,0.14 To 904,Range Of Values,,
4,LBXWIO,.,Missing,,
5,LBDWIOLC,0,At Or Above The Detection Limit,,
6,LBDWIOLC,1,Below Lower Detection Limit,,
7,LBDWIOLC,.,Missing,,
8,LBXWNO,494.97 To 80500,Range Of Values,,
9,LBXWNO,.,Missing,,
10,LBDWNOLC,0,At Or Above The Detection Limit,,
11,LBDWNOLC,1,Below Lower Detection Limit,,
12,LBDWNOLC,.,Missing,,
13,LBXWP8,0.07 To 18.2,Range Of Values,,
14,LBXWP8,.,Missing,,
15,LBDWP8LC,0,At Or Above The Detection Limit,,
16,LBDWP8LC,1,Below Lower Detection Limit,,
17,LBDWP8LC,.,Missing,,
