,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,LBD2DFLC,Blood 25-Dimethylfuran Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,LBD4CELC,Blood 1112-Tetrachloroethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBDV06LC,Blood Hexane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDV07LC,Blood Heptane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBDV08LC,Blood Octane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBDV1DLC,Blood 12-Dichlorobenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBDV2ALC,Blood 12-Dichloroethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDV3BLC,Blood 13-Dichlorobenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBDV4CLC,Blood Tetrachloroethene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDVBFLC,Blood Bromoform Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBDVBMLC,Blood Bromodichloromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBDVBZLC,Blood Benzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBDVC6LC,Blood Cyclohexane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBDVCBLC,Blood Chlorobenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBDVCFLC,Blood Chloroform Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBDVCMLC,Blood Dibromochloromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBDVCTLC,Blood Carbon Tetrachloride Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBDVDBLC,Blood 14-Dichlorobenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBDVDELC,Blood 12-Dibromoethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBDVEALC,Blood Ethyl Acetate Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBDVEBLC,Blood Ethylbenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBDVECLC,Blood Chloroethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBDVEELC,Blood Diethyl Ether Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBDVFNLC,Blood Furan Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBDVFTLC,Blood aaa-Trifluorotoluene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBDVHTLC,Blood Tetrahydrofuran Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBDVIBLC,Blood Isobutyronitrile Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,LBDVIPLC,Blood Isopropylbenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,LBDVMCLC,Blood Methylene Chloride Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,LBDVMELC,Blood Methyl-tert-butyl ether (MTBE) Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,LBDVMKLC,Blood Methyl Isobutyl Ketone Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,LBDVMPLC,Blood Methylcyclopentane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,LBDVNBLC,Blood Nitrobenzene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
33,LBDVOXLC,Blood o-Xylene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
34,LBDVTCLC,Blood Trichloroethene Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
35,LBDVTELC,Blood 111-Trichloroethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
