,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSA2YR,0 To 476882.95898,Range Of Values,,
2,WTSA2YR,.,Missing,,
3,URXUCR,6 To 489,Range Of Values,,
4,URXUCR,.,Missing,,
5,URXUBA,0.08 To 419,Range Of Values,,
6,URXUBA,.,Missing,,
7,URDUBALC,0,At Or Above The Detection Limit,,
8,URDUBALC,1,Below Lower Detection Limit,,
9,URDUBALC,.,Missing,,
10,URXUBE,0.051,0.051,,
11,URXUBE,.,Missing,,
12,URDUBELC,0,At Or Above The Detection Limit,,
13,URDUBELC,1,Below Lower Detection Limit,,
14,URDUBELC,.,Missing,,
15,URXUCD,0.03 To 8.35,Range Of Values,,
16,URXUCD,.,Missing,,
17,URDUCDLC,0,At Or Above The Detection Limit,,
18,URDUCDLC,1,Below Lower Detection Limit,,
19,URDUCDLC,.,Missing,,
20,URXUCO,0.029 To 37.4,Range Of Values,,
21,URXUCO,.,Missing,,
22,URDUCOLC,0,At Or Above The Detection Limit,,
23,URDUCOLC,1,Below Lower Detection Limit,,
24,URDUCOLC,.,Missing,,
25,URXUCS,0.205 To 27.2,Range Of Values,,
26,URXUCS,.,Missing,,
27,URDUCSLC,0,At Or Above The Detection Limit,,
28,URDUCSLC,1,Below Lower Detection Limit,,
29,URDUCSLC,.,Missing,,
30,URXUMO,1.41 To 649,Range Of Values,,
31,URXUMO,.,Missing,,
32,URDUMOLC,0,At Or Above The Detection Limit,,
33,URDUMOLC,1,Below Lower Detection Limit,,
34,URDUMOLC,.,Missing,,
35,URXUPB,0.07 To 49.6,Range Of Values,,
36,URXUPB,.,Missing,,
37,URDUPBLC,0,At Or Above The Detection Limit,,
38,URDUPBLC,1,Below Lower Detection Limit,,
39,URDUPBLC,.,Missing,,
40,URXUPT,0.006 To 621,Range Of Values,,
41,URXUPT,.,Missing,,
42,URDUPTLC,0,At Or Above The Detection Limit,,
43,URDUPTLC,1,Below Lower Detection Limit,,
44,URDUPTLC,.,Missing,,
45,URXUSB,0.023 To 4.05,Range Of Values,,
46,URXUSB,.,Missing,,
47,URDUSBLC,0,At Or Above The Detection Limit,,
48,URDUSBLC,1,Below Lower Detection Limit,,
49,URDUSBLC,.,Missing,,
50,URXUTL,0.011 To 2.35,Range Of Values,,
51,URXUTL,.,Missing,,
52,URDUTLLC,0,At Or Above The Detection Limit,,
53,URDUTLLC,1,Below Lower Detection Limit,,
54,URDUTLLC,.,Missing,,
55,URXUTU,0.015 To 5.248,Range Of Values,,
56,URXUTU,.,Missing,,
57,URDUTULC,0,At Or Above The Detection Limit,,
58,URDUTULC,1,Below Lower Detection Limit,,
59,URDUTULC,.,Missing,,
60,URXUUR,0.0012 To 1.824,Range Of Values,,
61,URXUUR,.,Missing,,
62,URDUURLC,0,At Or Above The Detection Limit,,
63,URDUURLC,1,Below Lower Detection Limit,,
64,URDUURLC,.,Missing,,
