,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Environmental A 2 year weights,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXDAZ,Daidzein (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URDDAZLC,Daidzein comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URXDMA,O-Desmethylangolensin (O-DMA) (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URDDMALC,O-DMA comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URXEQU,Equol (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URDEQULC,Equol comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URXETD,Enterodiol (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URDETDLC,Enterodiol comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URXETL,Enterolactone (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URDETLLC,Enterolactone comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URXGNS,Genistein (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URDGNSLC,Genistein comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URXUCR,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
