,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,nan,,
1,URXUMA,0.21 To 9600,Range Of Values,Albumin urine (ug/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
2,URXUMA,.,Missing,Albumin urine (ug/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
3,URXUMS,0.21 To 9600,Range Of Values,Albumin urine (mg/L),Both males and females 6 YEARS - 150 YEARS,nan,,
4,URXUMS,.,Missing,Albumin urine (mg/L),Both males and females 6 YEARS - 150 YEARS,nan,,
5,URXUCR,5 To 659,Range Of Values,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,nan,,
6,URXUCR,.,Missing,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,nan,,
7,URXCRS,442 To 58255.6,Range Of Values,Creatinine urine (umol/L),Both males and females 6 YEARS - 150 YEARS,nan,,
8,URXCRS,.,Missing,Creatinine urine (umol/L),Both males and females 6 YEARS - 150 YEARS,nan,,
9,URDACT,0.21 To 9000,Range Of Values,Albumin creatinine ratio (mg/g),Both males and females 6 YEARS - 150 YEARS,nan,,
10,URDACT,.,Missing,Albumin creatinine ratio (mg/g),Both males and females 6 YEARS - 150 YEARS,nan,,
