,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXCOT,0.011 To 1820,Range Of Values,,
2,LBXCOT,.,Missing,,
3,LBDCOTLC,0,At Or Above The Detection Limit,,
4,LBDCOTLC,1,Below Lower Detection Limit,,
5,LBDCOTLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
6,LBDCOTLC,.,Missing,,
7,LBXHCT,0.011 To 1150,Range Of Values,,
8,LBXHCT,.,Missing,,
9,LBDHCTLC,0,At Or Above Detection Limit,,
10,LBDHCTLC,1,Below Lower Detection Limit,,
11,LBDHCTLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
12,LBDHCTLC,.,Missing,,
