,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTPH2YR,4391.8220579 To 253478.77765,Range Of Values,,
2,WTPH2YR,0,No Blood Sample Provided,,
3,WTPH2YR,.,Missing,,
4,LBX17H,0.29 To 1840,Range Of Values,,
5,LBX17H,.,Missing,,
6,LBD17HSI,0.00879 To 55.8,Range Of Values,,
7,LBD17HSI,.,Missing,,
8,LBD17HLC,0,At Or Above The Detection Limit,,
9,LBD17HLC,1,Below Lower Detection Limit,,
10,LBD17HLC,.,Missing,,
11,LBXAND,0.58 To 755,Range Of Values,,
12,LBXAND,.,Missing,,
13,LBDANDSI,0.0202 To 26.3,Range Of Values,,
14,LBDANDSI,.,Missing,,
15,LBDANDLC,0,At Or Above The Detection Limit,,
16,LBDANDLC,1,Below Lower Detection Limit,,
17,LBDANDLC,.,Missing,,
18,LBXAMH,0.02 To 45.92,Range Of Values,,
19,LBXAMH,.,Missing,,
20,LBDAMHSI,0.14 To 327.87,Range Of Values,,
21,LBDAMHSI,.,Missing,,
22,LBDAMHLC,0,At Or Above The Detection Limit,,
23,LBDAMHLC,1,Below Lower Detection Limit,,
24,LBDAMHLC,.,Missing,,
25,LBXDHE,0.156 To 601,Range Of Values,,
26,LBXDHE,.,Missing,,
27,LBDDHESI,0.00423 To 16.3,Range Of Values,,
28,LBDDHESI,.,Missing,,
29,LBDDHELC,0,At Or Above The Detection Limit,,
30,LBDDHELC,1,Below Lower Detection Limit,,
31,LBDDHELC,.,Missing,,
32,LBXEST,1.22 To 13200,Range Of Values,,
33,LBXEST,.,Missing,,
34,LBDESTSI,4.48 To 48400,Range Of Values,,
35,LBDESTSI,.,Missing,,
36,LBDESTLC,0,At Or Above The Detection Limit,,
37,LBDESTLC,1,Below Lower Detection Limit,,
38,LBDESTLC,.,Missing,,
39,LBXESO,0.0919 To 510,Range Of Values,,
40,LBXESO,.,Missing,,
41,LBDESOSI,3.4 To 18900,Range Of Values,,
42,LBDESOSI,.,Missing,,
43,LBDESOLC,0,At Or Above The Detection Limit,,
44,LBDESOLC,1,Below Lower Detection Limit,,
45,LBDESOLC,.,Missing,,
46,LBXES1,1.44 To 25400,Range Of Values,,
47,LBXES1,.,Missing,,
48,LBDES1SI,3.93 To 69300,Range Of Values,,
49,LBDES1SI,.,Missing,,
50,LBDES1LC,0,At Or Above The Detection Limit,,
51,LBDES1LC,1,Below Lower Detection Limit,,
52,LBDES1LC,.,Missing,,
53,LBXFSH,0.21 To 194.7,Range Of Values,,
54,LBXFSH,.,Missing,,
55,LBDFSHLC,0,At Or Above The Detection Limit,,
56,LBDFSHLC,1,Below Lower Detection Limit,,
57,LBDFSHLC,.,Missing,,
58,LBXLUH,0.07 To 116.2,Range Of Values,,
59,LBXLUH,.,Missing,,
60,LBDLUHLC,0,At Or Above The Detection Limit,,
61,LBDLUHLC,1,Below Lower Detection Limit,,
62,LBDLUHLC,.,Missing,,
63,LBXPG4,0.608 To 12800,Range Of Values,,
64,LBXPG4,.,Missing,,
65,LBDPG4SI,0.0193 To 407,Range Of Values,,
66,LBDPG4SI,.,Missing,,
67,LBDPG4LC,0,At Or Above The Detection Limit,,
68,LBDPG4LC,1,Below Lower Detection Limit,,
69,LBDPG4LC,.,Missing,,
70,LBXSHBG,1.18 To 671.9,Range Of Values,,
71,LBXSHBG,.,Missing,,
72,LBDSHGLC,0,At Or Above The Detection Limit,,
73,LBDSHGLC,1,Below Lower Detection Limit,,
74,LBDSHGLC,.,Missing,,
75,LBXTST,0.403 To 5180,Range Of Values,,
76,LBXTST,.,Missing,,
77,LBDTSTSI,0.014 To 180,Range Of Values,,
78,LBDTSTSI,.,Missing,,
79,LBDTSTLC,0,At Or Above The Detection Limit,,
80,LBDTSTLC,1,Below Lower Detection Limit,,
81,LBDTSTLC,.,Missing,,
