,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Two-year MEC weights of subsample A,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXUCR,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URXUAS,Urinary total Arsenic (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URDUASLC,Urinary total Arsenic comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URXUAS3,Urinary Arsenous acid (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URDUA3LC,Urinary Arsenous acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URXUAS5,Urinary Arsenic acid (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URDUA5LC,Urinary Arsenic acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URXUAB,Urinary Arsenobetaine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URDUABLC,Urinary Arsenobetaine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URXUAC,Urinary Arsenocholine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URDUACLC,Urinary Arsenocholine comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URXUDMA,Urinary Dimethylarsonic acid (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URDUDALC,Urinary Dimethylarsonic acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URXUMMA,Urinary Monomethylacrsonic acid (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URDUMMAL,Urinary Monomethylacrsonic acid comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,URXUTM,Urinary Trimethylarsine Oxide (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
18,URDUTMLC,Urinary Trimethylarsine Oxide comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
