,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,nan,,
1,WTSA2YR,16284.37488 To 530325.34726,Range Of Values,Subsample A Weights,Both males and females 6 YEARS - 150 YEARS,nan,,
2,WTSA2YR,0,No Lab Samples,Subsample A Weights,Both males and females 6 YEARS - 150 YEARS,nan,,
3,WTSA2YR,.,Missing,Subsample A Weights,Both males and females 6 YEARS - 150 YEARS,nan,,
4,URXUAS,0.28 To 1071.3,Range Of Values,Urinary arsenic total (ug/L),Both males and females 6 YEARS - 150 YEARS,nan,,
5,URXUAS,.,Missing,Urinary arsenic total (ug/L),Both males and females 6 YEARS - 150 YEARS,nan,,
6,URDUASLC,0,At Or Above The Detection Limit,Urinary arsenic total Comment Code,Both males and females 6 YEARS - 150 YEARS,nan,,
7,URDUASLC,1,Below Lower Detection Limit,Urinary arsenic total Comment Code,Both males and females 6 YEARS - 150 YEARS,nan,,
8,URDUASLC,.,Missing,Urinary arsenic total Comment Code,Both males and females 6 YEARS - 150 YEARS,nan,,
9,URXUCR,5 To 546,Range Of Values,Urinary creatinine,Both males and females 6 YEARS - 150 YEARS,nan,,
10,URXUCR,.,Missing,Urinary creatinine,Both males and females 6 YEARS - 150 YEARS,nan,,
