,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Subsample A weights,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXUCR,Urinary creatinine,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URXBP3,Urinary 2-Hydroxy-4-metoxybenzophenone (Benzophenone-3),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URDBP3LC,Urinary 2-Hydroxy-4-metoxybenzophenone (Benzophenone-3) comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URXBPH,Urinary Bisphenol A (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URDBPHLC,Urinary Bisphenol A comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URXTRS,Urinary 244’-Trichloro-2’-hydroxyphenyl ether (Triclosan),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URDTRSLC,Urinary 244’-Trichloro-2’-hydroxyphenyl ether (Triclosan) comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URXBUP,Butyl paraben (ng/ml),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URDBUPLC,Butyl paraben comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URXEPB,Ethyl paraben (ng/ml),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URDEPBLC,Ethyl paraben comment,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URXMPB,Methyl paraben (ng/ml),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URDMPBLC,Methyl paraben comment,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URXPPB,Propyl paraben (ng/ml),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URDPPBLC,Propyl paraben comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
