,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSSBH2Y,Surplus specimen 2 year weights B for 2013-2014,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSCLPF,9-chlorohexadecafluoro-3-oxanonane-1-sulfonate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSCLPFL,9-chlorohexadecafluoro-3-oxanonane-1-sulfonate (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSDONA,Adona (ammonium salt of 48-dioxa-3H-perfluorononanoate) (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSDONAL,Adona (ammonium salt of 48-dioxa-3H-perfluorononanoate) (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSGENX,GenX(HFPO-DA propanoateammonium salt of heptafluoropropoxy)-propanoate)(ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSGENXL,GenX(HFPO-DA propanoateammonium salt of heptafluoropropoxy)-propanoate) Cmt code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSPFBA,Perflurobutanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSPFBAL,Perflurobutanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSFPEA,Perfluoropentanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSFPEAL,Perfluoropentanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SSPFHA,Perfluorohexanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SSPFHAL,Perfluoropentanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SSPFHP,Perfluoroheptanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SSPFHPL,Perfluoroheptanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SSNFOA,Linear perfluorooctanoate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SSNFOAL,Linear perfluorooctanoate (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SSBFOA,Branched isomers of perfluorooctanoate (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SSBFOAL,Branched isomers of perfluorooctanoate (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
20,SSPFNA,Perfluorononanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
21,SSPFNAL,Perfluorononanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
22,SSPFDE,Pefluorodecanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
23,SSPFDEL,Pefluorodecanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
24,SSPFUA,Perfluoroundecanoic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
25,SSPFUAL,Perfluoroundecanoic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
26,SSPFBS,Perfluorobutane sulfonic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
27,SSPFBSL,Perfluorobutane sulfonic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
28,SSPFHS,Perfluorohexane sulfonic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
29,SSPFHSL,Perfluoroheptane sulfonic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
30,SSFHPS,Perfluoroheptane sulfonic acid (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
31,SSFHPSL,Perfluoroheptane sulfonic acid (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
32,SSNFOS,Linear perfluorooctane sulfonate (PFOS) (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
33,SSNFOSL,Linear perfluorooctane sulfonate (PFOS) (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
34,SSMFOS,Monomethyl branched isomers of PFOS (ng/mL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
35,SSMFOSL,Monomethyl branched isomers of PFOS (ng/mL) Comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
