,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,LBXIGG,,,,,,,,,,,,
1,LBXIGGA,,,,,,,,,,,,
2,LBXIGM,,,,,,,,,,,,
3,SEQN,,,,,,,,,,,,
