,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSB2YR,16432.45057 To 482310.7883,Range Of Values,,
2,WTSB2YR,0,No Lab Result,,
3,WTSB2YR,.,Missing,,
4,LBXPFDE,0.07 To 51.3,Range Of Values,,
5,LBXPFDE,.,Missing,,
6,LBDPFDEL,0,At Or Above The Detection Limit,,
7,LBDPFDEL,1,Below Lower Detection Limit,,
8,LBDPFDEL,.,Missing,,
9,LBXPFHS,0.07 To 33.9,Range Of Values,,
10,LBXPFHS,.,Missing,,
11,LBDPFHSL,0,At Or Above The Detection Limit,,
12,LBDPFHSL,1,Below Lower Detection Limit,,
13,LBDPFHSL,.,Missing,,
14,LBXMPAH,0.07 To 6.3,Range Of Values,,
15,LBXMPAH,.,Missing,,
16,LBDMPAHL,0,At Or Above The Detection Limit,,
17,LBDMPAHL,1,Below Lower Detection Limit,,
18,LBDMPAHL,.,Missing,,
19,LBXPFBS,0.07 To 0.3,Range Of Values,,
20,LBXPFBS,.,Missing,,
21,LBDPFBSL,0,At Or Above The Detection Limit,,
22,LBDPFBSL,1,Below Lower Detection Limit,,
23,LBDPFBSL,.,Missing,,
24,LBXPFHP,0.07 To 1.3,Range Of Values,,
25,LBXPFHP,.,Missing,,
26,LBDPFHPL,0,At Or Above The Detection Limit,,
27,LBDPFHPL,1,Below Lower Detection Limit,,
28,LBDPFHPL,.,Missing,,
29,LBXPFNA,0.07 To 16.3,Range Of Values,,
30,LBXPFNA,.,Missing,,
31,LBDPFNAL,0,At Or Above The Detection Limit,,
32,LBDPFNAL,1,Below Lower Detection Limit,,
33,LBDPFNAL,.,Missing,,
34,LBXPFUA,0.07 To 77.4,Range Of Values,,
35,LBXPFUA,.,Missing,,
36,LBDPFUAL,0,At Or Above The Detection Limit,,
37,LBDPFUAL,1,Below Lower Detection Limit,,
38,LBDPFUAL,.,Missing,,
39,LBXPFDO,0.07 To 6.9,Range Of Values,,
40,LBXPFDO,.,Missing,,
41,LBDPFDOL,0,At Or Above The Detection Limit,,
42,LBDPFDOL,1,Below Lower Detection Limit,,
43,LBDPFDOL,.,Missing,,
